time,open,high,low,close,Volume,vsXa,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),volume_strength,volume_strength_ma,price_strength,price_strength_ma,price_volume_strength,price_volume_strength_ma
2025-08-16T21:11:30-05:00,4403.8,4404.88,4403.8,4403.8,15.83110272,0,4403.8,4404.88,4403.8,4403.8,16.04998528888664,7.609283612302962,-23.89569145700649,-29.579042215952366,-54.28020794867765,-73.48087620461105
2025-08-16T21:12:00-05:00,4403.8,4403.8,4403.2,4403.4,4.65732014,0,4403.8,4403.8,4403.2,4403.4,17.11179815385536,8.085837124672864,-24.880359779054096,-30.857654626756933,-47.4391052052996,-66.84067523550944
2025-08-16T21:12:30-05:00,4403.36,4404.99,4402.8,4403.1,12.99213442,0,4403.36,4404.99,4402.8,4403.1,23.374101769214786,13.73770762807375,-25.07819784851461,-30.949015751946764,-40.42468463157639,-56.81236247682868
2025-08-16T21:13:00-05:00,4403.09,4404.58,4402.86,4403.86,9.52872538,0,4403.09,4404.58,4402.86,4403.86,34.8472763389359,25.61613939539614,-23.453163240984207,-29.155300941295504,-29.424355094447932,-42.456635772577556
2025-08-16T21:13:30-05:00,4403.86,4404.56,4403.36,4403.66,3.89479676,0,4403.86,4404.56,4403.36,4403.66,41.54461195034804,36.78574561766635,-23.095588480884413,-27.452267114150768,-21.984278079840095,-29.04453637566523
2025-08-16T21:14:00-05:00,4403.66,4405.06,4403.66,4404.63,16.82670719,0,4403.66,4405.06,4403.66,4404.63,57.59371258913482,54.15250156798571,-20.321296516737917,-24.122445986559615,-10.124876732836432,-13.34678151030127
2025-08-16T21:14:30-05:00,4404.64,4404.84,4403.53,4403.96,1.86616846,0,4404.64,4404.84,4403.53,4403.96,62.36059743945229,65.82700177656187,-20.725769500507578,-22.465459360704514,-6.81378796956909,-3.336457957276618
2025-08-16T21:15:00-05:00,4403.95,4403.96,4402.9,4403.09,2.1347918,0,4403.95,4403.96,4402.9,4403.09,62.235904582663935,70.83953904060071,-21.95025575476182,-22.32280114217839,-6.769732093146288,1.1208540744807687
2025-08-16T21:15:30-05:00,4403.08,4403.08,4401,4402.79,28.33135702,1,4403.08,4403.08,4401,4402.79,55.706810997859606,67.66284990203215,-22.165847901166764,-22.273856358029235,-11.628618427264215,-1.0068399629397393
2025-08-16T21:16:00-05:00,4402.79,4405.85,4402.79,4405.45,7.86655958,0,4402.79,4405.85,4402.79,4405.45,62.33772222903619,70.01775516247122,-15.10933510354017,-17.038366043430802,-2.2644067908995176,3.9301976706151867
2025-08-16T21:16:30-05:00,4405.1,4406.06,4404.72,4405.7,4.49361725,0,4405.1,4406.06,4404.72,4405.7,65.79835511015358,72.64731239262332,-13.992339359042974,-13.742892986612603,0.5571870335538543,7.386333556867537
2025-08-16T21:17:00-05:00,4406.06,4407.35,4405.8,4407.05,9.10034524,0,4406.06,4407.35,4405.8,4407.05,73.95438999923371,78.91827554549066,-10.24828703902014,-9.515186094121383,7.885196888027146,13.474105804687017
2025-08-16T21:17:30-05:00,4407.33,4408.26,4407.11,4408,6.08905679,0,4407.33,4408.26,4407.11,4408,79.54058225664096,85.09474147532592,-6.581669130923293,-5.006989272488065,14.30164591589874,20.15301340746082
2025-08-16T21:18:00-05:00,4408.01,4408.66,4407.2,4408.63,8.05682108,0,4408.01,4408.66,4407.2,4408.63,79.46728661220902,87.1172107283347,-3.5584960639984855,-0.9338576491869146,17.061911004094984,24.437781882347117
2025-08-16T21:18:30-05:00,4408.5,4410.7,4408.27,4410.7,11.48762575,0,4408.5,4410.7,4408.27,4410.7,85.28867027183307,91.46310085513204,6.089901045166228,7.6722971238175015,25.676149797302546,31.83153241265355
2025-08-16T21:19:00-05:00,4411.05,4411.05,4409.49,4409.69,12.09166518,0,4411.05,4411.05,4409.49,4409.69,69.48338589810487,81.11750039810204,3.2896652958437835,9.235792904135735,15.738570856605172,27.118035376615996
2025-08-16T21:19:30-05:00,4409.7,4409.95,4407.5,4408.03,12.20573122,0,4409.7,4409.95,4407.5,4408.03,52.19067701014096,62.81367384920323,-4.271137843927468,3.905293861177393,1.9197485281751696,13.857760298027326
2025-08-16T21:20:00-05:00,4407.81,4409.35,4407.22,4407.28,10.83924545,0,4407.81,4409.35,4407.22,4407.28,47.12048767492328,49.858909685543395,-7.954763612811658,-1.9071159331028973,-4.85496934132848,1.7992494136999557
2025-08-16T21:20:30-05:00,4407.28,4407.94,4406.5,4407.94,9.53180638,0,4407.28,4407.94,4406.5,4407.94,52.01073859499294,47.08105774155119,-6.467767360562907,-4.101642924342647,-3.259781949049818,-3.300624453668215
2025-08-16T21:21:00-05:00,4407.94,4410.52,4407.94,4410.18,8.56992311,0,4407.94,4410.52,4407.94,4410.18,64.70335189429015,55.23063087644639,2.5629243943840585,1.0857794811517572,7.6455791418477865,2.056078383909501
2025-08-16T21:21:30-05:00,4410.18,4411.59,4410.17,4411.44,7.08241892,0,4410.18,4411.59,4410.17,4411.44,75.93843237372799,67.73695593893758,8.488169116100702,7.64312121032286,15.215548411138698,10.208385073227236
2025-08-16T21:22:00-05:00,4411.08,4411.61,4410.77,4411.6,3.16668512,0,4411.08,4411.61,4410.77,4411.6,79.73784325959477,76.86975250521323,8.692494159118683,10.718136678063932,15.685392258912918,14.593212577055894
2025-08-16T21:22:30-05:00,4411.6,4412.29,4411.23,4412.29,6.9762342,0,4411.6,4412.29,4411.23,4412.29,81.79063496530904,82.90982971878385,11.736880391959609,14.157476866127748,18.111807715998392,18.533460733739567
2025-08-16T21:23:00-05:00,4412.09,4413.12,4412.09,4413.12,2.78896442,0,4412.09,4413.12,4412.09,4413.12,83.5728503668503,86.99159629687554,15.156271484308938,17.949706522516877,20.013985748959566,21.722029167971943
2025-08-16T21:23:30-05:00,4413.1,4414.08,4412.67,4413.7,12.33649867,0,4413.1,4414.08,4412.67,4413.7,84.90938425459848,89.57540280425947,17.943881157924274,21.378124341455397,23.002724212108017,25.214806722415684
2025-08-16T21:24:00-05:00,4413.87,4413.88,4412.69,4413.26,4.35100985,0,4413.87,4413.88,4412.69,4413.26,77.20195968672508,84.69370084199473,16.51095990036273,21.497528614008438,16.25543807408179,21.64438341466292
2025-08-16T21:24:30-05:00,4413.49,4414.63,4413.49,4414.54,1.98257834,0,4413.49,4414.63,4413.49,4414.54,76.23044131590157,81.14417728532811,21.352655685263336,24.594993043757757,18.53659168439627,21.272748375869103
2025-08-16T21:25:00-05:00,4414.55,4416.4,4414.54,4415.57,16.99040485,0,4414.55,4416.4,4414.54,4415.57,77.71535305460425,80.06219161882974,25.089653429951227,28.28137759727491,34.361874595245155,32.29761111882554
2025-08-16T21:25:30-05:00,4415.51,4416.65,4414.48,4416.65,9.79880979,0,4415.51,4416.65,4414.48,4416.65,77.31586718133636,78.90288855662695,28.969139167397245,32.35793486030921,40.80120201951715,41.885622244559464
2025-08-16T21:26:00-05:00,4416.64,4416.64,4415.14,4415.6,10.12289011,0,4416.64,4416.64,4415.14,4415.6,66.59947071686597,70.30804478588969,25.46109066332197,31.21301171385514,30.121350038675555,38.24633823605089
2025-08-16T21:26:30-05:00,4415.61,4417.09,4415.61,4416.38,10.55961815,0,4415.61,4417.09,4415.61,4416.38,65.987352798426,65.69325605505509,28.77295284829254,32.56431294811703,30.384416588482452,36.21048782542885
2025-08-16T21:27:00-05:00,4416.38,4416.38,4415.86,4415.86,4.01513157,0,4416.38,4416.38,4415.86,4415.86,61.38092448848383,60.182702383327864,26.285720752823785,30.87275675817731,22.044987583030707,28.593489899481
2025-08-16T21:27:30-05:00,4415.86,4416.76,4415.85,4416.38,5.38239083,0,4415.86,4416.76,4415.85,4416.38,63.58137234038249,59.39244764676814,29.276040943877966,31.798765743126044,23.59982697531512,25.65715730589256
2025-08-16T21:28:00-05:00,4416.38,4418.4,4415.79,4416.07,21.41213189,0,4416.38,4418.4,4415.79,4416.07,56.62552439141754,54.28201762966807,31.20864039095531,33.25048007730445,21.748395078291605,22.605059917517448
2025-08-16T21:28:30-05:00,4416.06,4416.07,4415.1,4416.07,6.5822314,0,4416.06,4416.07,4415.1,4416.07,55.575659271160276,51.53359275655062,30.58189213846063,33.14825456862447,18.40400969771454,18.598082827698057
2025-08-16T21:29:00-05:00,4416.07,4417,4416.06,4417,8.32817869,0,4416.07,4417,4416.06,4417,62.535764594355,55.79213155223944,35.34110746572081,36.28176123453333,24.61831951206197,21.261611177462537
2025-08-16T21:29:30-05:00,4417.08,4417.1,4415.96,4416.88,11.14061971,0,4417.08,4417.1,4415.96,4416.88,63.02924257383772,58.66470970577043,35.47595677084835,37.589563788811276,23.205191543541428,21.61135364475629
2025-08-16T21:30:00-05:00,4416.71,4418.14,4416.41,4417.79,8.22566389,0,4416.71,4418.14,4416.41,4417.79,68.59992570415625,64.53803139491279,37.896876511271884,39.71268889693166,26.935041133601718,24.667756938879954
2025-08-16T21:30:30-05:00,4417.68,4417.68,4415.96,4415.96,27.53129748,0,4417.68,4417.68,4415.96,4415.96,36.33087285812887,44.083263121835394,29.358428124076916,34.2096429376022,-0.7220781138135427,6.069762250798256
2025-08-16T21:31:00-05:00,4415.95,4417.36,4414.21,4417.34,18.43871,0,4415.95,4417.36,4414.21,4417.34,43.379585646238894,39.80429940977571,32.44048804975259,33.5964945344242,9.258741814934167,4.721623448512496
2025-08-16T21:31:30-05:00,4417.34,4420.79,4417.34,4420.56,42.79614896,0,4417.34,4420.79,4417.34,4420.56,74.1489928377434,60.51104614387417,46.38744932302344,43.26760884208218,44.59377268125119,30.1067032415147
2025-08-16T21:32:00-05:00,4420.65,4420.68,4419.1,4419.74,16.90654356,0,4420.65,4420.68,4419.1,4419.74,76.47128390057506,72.38784651689818,46.50353832494157,47.76249321445879,42.792228735090426,41.11965980835417
2025-08-16T21:32:30-05:00,4419.82,4420,4418.27,4419.08,21.51042845,1,4419.82,4420,4418.27,4419.08,69.66557893294858,73.3150410665408,45.064828298724656,48.64539903410588,35.11911062233653,40.88402560362123
2025-08-16T21:33:00-05:00,4418.75,4418.96,4417.01,4418.45,22.65842405,1,4418.75,4418.96,4417.01,4418.45,59.44677708927672,66.24724403305991,41.04350846402999,45.82630001618575,23.27125741837749,31.91275476314624
2025-08-16T21:33:30-05:00,4418.75,4419.47,4418.57,4419.06,6.6511728,0,4418.75,4419.47,4418.57,4419.06,56.692669431571126,60.63292270755049,42.80725711423197,45.42646074130172,20.7748609883443,25.440426863090618
2025-08-16T21:34:00-05:00,4419.26,4419.77,4414.67,4416.65,39.78068979,0,4419.26,4419.77,4414.67,4416.65,38.29834920079392,44.28503640720347,32.23677712568818,37.19206080737416,-1.6418605740705345,5.651576624899523
2025-08-16T21:34:30-05:00,4416.65,4416.65,4415.11,4415.11,2.50236224,0,4416.65,4416.65,4415.11,4415.11,32.169284424759724,31.991425541201068,24.894409767896658,27.707583406879152,-13.431226173135917,-12.436069760647705
2025-08-16T21:35:00-05:00,4415.06,4415.26,4414.28,4414.39,7.7311206,0,4415.06,4415.26,4414.28,4414.39,27.939049983691383,23.272633353700826,21.079848604237473,20.354991258459737,-18.11580592362533,-24.18402124377388
2025-08-16T21:35:30-05:00,4414.25,4415.94,4413.9,4415.94,9.41441482,0,4414.25,4415.94,4413.9,4415.94,34.87106595890715,24.732644088132087,27.850438834002478,21.95798228631807,-5.91417937076194,-20.165898772519856
2025-08-16T21:36:00-05:00,4415.95,4416.78,4415.4,4415.5,11.4605242,0,4415.95,4416.78,4415.4,4415.5,38.809010557047586,29.066627350245795,28.740225758543716,23.703230673152856,-2.7020604818297165,-14.918683329689653
2025-08-16T21:36:30-05:00,4415.5,4415.5,4410.25,4412.05,45.49496743,0,4415.5,4415.5,4410.25,4412.05,23.738331727374913,20.97314816539826,11.63522844221561,12.486584576886703,-24.10290983653716,-26.9419920944642
2025-08-16T21:37:00-05:00,4412.05,4413.89,4412.05,4412.96,12.36997606,0,4412.05,4413.89,4412.05,4412.96,25.398116774299616,19.161113282453897,14.505238221895986,9.73657707413182,-17.56192824536547,-26.819978051148144
2025-08-16T21:37:30-05:00,4412.95,4414.74,4412.77,4414.73,16.93171093,0,4412.95,4414.74,4412.77,4414.73,36.035061025906806,26.789011608429362,21.48731601481659,14.014700891100475,-5.009053624093454,-16.674621329209486
2025-08-16T21:38:00-05:00,4414.73,4414.73,4413.5,4414.1,12.55946881,0,4414.73,4414.73,4413.5,4414.1,40.08770447594769,34.029830374991256,21.47025546079709,16.57382221512899,-2.3716346319345263,-9.085812525137676
2025-08-16T21:38:30-05:00,4414.02,4414.41,4413.49,4413.49,7.14059873,0,4414.02,4414.41,4413.49,4413.49,40.40110871631057,38.22342820269558,21.515013544239668,18.33208152666908,-1.8088907776816292,-4.41171108246561
2025-08-16T21:39:00-05:00,4413.8,4415.34,4413.8,4414.95,4.85462148,0,4413.8,4415.34,4413.8,4414.95,44.03529041418801,43.168767146484825,28.86763168029811,24.92340666565603,6.274115733522703,4.079220595994682
2025-08-16T21:39:30-05:00,4414.86,4416.3,4414.58,4415.99,23.40336043,1,4414.86,4416.3,4414.58,4415.99,62.90999410559162,59.35895421162826,34.33943634967635,32.28356753249324,21.422411403963405,19.247822308312728
2025-08-16T21:40:00-05:00,4416.49,4417.41,4416.29,4417.41,3.98474859,0,4416.49,4417.41,4416.29,4417.41,70.46638149215993,72.37715072194227,40.29749748808037,40.1984713846158,29.803460456726086,32.36243116574869
2025-08-16T21:40:30-05:00,4417.63,4419,4417.63,4418.75,23.31197622,1,4417.63,4419,4417.63,4418.75,79.22795263990315,84.50799035497643,45.67464678114743,47.74551153714451,37.702666802654406,43.84545240605959
2025-08-16T21:41:00-05:00,4418.77,4418.78,4418.08,4418.76,6.1440606,0,4418.77,4418.78,4418.08,4418.76,78.50581941674791,88.96316496075188,45.17168891939194,50.61492668976101,35.357167118783735,46.74556453520048
2025-08-16T21:41:30-05:00,4418.51,4421,4418.51,4419.46,71.948613,3,4418.51,4421,4418.51,4419.46,69.13818012042614,83.21056560571583,48.889428021269595,54.17089157649567,42.2835442012557,52.09653140198256
2025-08-16T21:42:00-05:00,4419.83,4421,4419.36,4420.02,13.10242947,0,4419.83,4421,4419.36,4420.02,68.19834735243084,78.65291947878255,51.75544785188845,57.30523232915169,42.38791851036014,53.482289920074415
2025-08-16T21:42:30-05:00,4420.41,4420.41,4418.83,4419.8,9.64798881,0,4420.41,4420.41,4418.83,4419.8,65.80487725567643,73.6631204125284,50.9695431175986,57.5250478342024,38.58561373480428,50.13309170868682
2025-08-16T21:43:00-05:00,4420.5,4420.5,4418.41,4418.41,5.95924671,0,4420.5,4420.5,4418.41,4418.41,61.63905314389443,67.397940460236,46.43852737348372,53.626329841410914,31.179275395293445,41.981595870445155
2025-08-16T21:43:30-05:00,4418.41,4418.71,4417.7,4417.83,12.98732985,0,4418.41,4418.71,4417.7,4417.83,52.29733713741419,57.01670882986236,44.5686241649279,49.76843825422742,24.639694367973274,32.36383336015781
2025-08-16T21:44:00-05:00,4417.83,4420.56,4417.82,4419.97,14.42637746,0,4417.83,4420.56,4417.82,4419.97,61.284335980590086,58.3457851557112,51.636169075160936,52.56431889349206,31.344944032256958,31.991003741652676
2025-08-16T21:44:30-05:00,4420.04,4420.04,4419.29,4419.99,28.3307047,1,4420.04,4420.04,4419.29,4419.99,61.6940301690794,59.2074895973198,50.73263745415589,52.83122674677052,30.104528792135522,30.49802986496334
2025-08-16T21:45:00-05:00,4420,4420,4417.41,4417.73,18.13874366,0,4420,4420,4417.41,4417.73,46.601032040289965,48.72893812214902,42.80140818637365,46.886373684571154,15.994012834761968,19.341839161668503
2025-08-16T21:45:30-05:00,4417.55,4417.55,4414.97,4414.97,28.32857152,0,4417.55,4417.55,4414.97,4414.97,23.235200744920093,26.944060546526394,31.905097731429347,35.9096618483895,-2.5811418214558515,0.53407503110639
2025-08-16T21:46:00-05:00,4414.97,4418.63,4414.8,4418.63,14.75255409,0,4414.97,4418.63,4414.8,4418.63,34.3187132678531,25.102832672562432,43.76625627374303,39.28008000489879,9.531617964706877,0.7187821194802121
2025-08-16T21:46:30-05:00,4418.63,4420.55,4418.63,4420,14.8085562,0,4418.63,4420.55,4418.63,4420,48.01745513372997,34.85156405914942,49.78884278705747,45.333871615103305,18.2797072303666,7.700816243904973
2025-08-16T21:47:00-05:00,4419.68,4420.56,4419.29,4420.56,16.89843573,0,4419.68,4420.56,4419.29,4420.56,58.16062842252495,47.69861166157473,52.39535078303966,50.2785875329814,24.093557413335446,15.959939077905041
2025-08-16T21:47:30-05:00,4420.56,4421,4420.24,4420.35,4.47696447,0,4420.56,4421,4420.24,4420.35,59.43262559180553,55.45950711685817,52.46486918528414,52.79461837067328,22.64620983518269,19.469557194031164
2025-08-16T21:48:00-05:00,4420.34,4420.34,4417.7,4418.85,13.76759181,0,4420.34,4420.34,4417.7,4418.85,48.60176594587756,51.693915578040006,47.87735342829163,50.63928703335161,11.190429404984755,13.225615657570659
2025-08-16T21:48:30-05:00,4418.84,4421.29,4418.06,4421.29,30.4355882,0,4418.84,4421.29,4418.06,4421.29,65.28557127767635,62.2484330946029,55.665121852112705,55.2033416087856,29.847848544506842,24.14674344516585
2025-08-16T21:49:00-05:00,4421.28,4423.75,4420.68,4422.32,29.79986958,0,4421.28,4423.75,4420.68,4422.32,71.39923495214957,71.63200408212111,59.616929610507725,60.08488323425775,38.21705575492747,35.53448604284787
2025-08-16T21:49:30-05:00,4422.49,4423.64,4421.94,4423.64,1.19967713,0,4422.49,4423.64,4421.94,4423.64,73.41415079041926,77.32124675249513,63.15019667382661,64.77535047818218,39.89859430838448,42.14395127968007
2025-08-16T21:50:00-05:00,4423.63,4425.74,4423.29,4425.31,20.17577266,0,4423.63,4425.74,4423.29,4425.31,79.6377951838202,84.12359759675935,65.62478993443852,68.51958169562957,43.88324766998628,47.93833053672025
2025-08-16T21:50:30-05:00,4425.31,4428.07,4425.31,4426.37,27.05667832,0,4425.31,4428.07,4425.31,4426.37,77.63224461372458,85.2583661124139,67.4759185603175,71.26818538317725,43.5064167765172,49.928548601957225
2025-08-16T21:51:00-05:00,4426.23,4427.12,4425.09,4425.09,53.76357595,2,4426.23,4427.12,4425.09,4425.09,55.325184810979806,68.78656194113951,64.68699225720388,70.08266830142631,29.943109597874457,40.3462671780646
2025-08-16T21:51:30-05:00,4425.09,4425.37,4424,4425.33,8.89892503,0,4425.09,4425.37,4424,4425.33,48.90002016733815,55.59587495955305,64.36943795605416,68.80530393078178,22.934574052294504,30.04460452088458
2025-08-16T21:52:00-05:00,4425.04,4425.55,4424.86,4425.49,3.62755358,0,4425.04,4425.55,4424.86,4425.49,45.92851438220996,46.683325418984836,64.65245058670715,67.93987401806416,19.079361142557598,21.82784462694213
2025-08-16T21:52:30-05:00,4425.48,4425.55,4424.73,4425.46,43.37854469,5,4425.48,4425.55,4424.73,4425.46,45.21787872110555,41.830486945921905,64.98427131807978,67.37577983480578,20.12048584278982,18.44470349355751
2025-08-16T21:53:00-05:00,4425.47,4426.82,4424.7,4426.82,19.99177264,0,4425.47,4426.82,4424.7,4426.82,52.500703188746215,45.08567516553001,67.44733701542,68.59292759998287,25.14507038069247,20.54098782072442
2025-08-16T21:53:30-05:00,4426.65,4430.29,4426.65,4428.45,23.90049233,0,4426.65,4430.29,4426.65,4428.45,59.98716770567768,52.54112647937437,69.8019570829108,70.6420923324608,30.09687506644303,25.373879023588223
2025-08-16T21:54:00-05:00,4428.45,4429.75,4428.13,4428.13,6.39335138,0,4428.45,4429.75,4428.13,4428.13,61.254214217058795,57.488056443768535,69.51990763866786,71.20150843637326,28.096250862270207,26.487868909502282
2025-08-16T21:54:30-05:00,4427.78,4429.02,4426.77,4428.47,12.15084565,0,4427.78,4429.02,4426.77,4428.47,61.75225222012497,60.569668142193066,69.54253243505022,71.28947905511647,26.713103533726343,26.241872484071276
2025-08-16T21:55:00-05:00,4428.32,4428.62,4426.97,4428.62,22.21250303,1,4428.32,4428.62,4426.97,4428.62,58.879471309431096,60.12041249264578,69.02438236097925,70.76015979145832,23.55596674576297,23.967109954624494
2025-08-16T21:55:30-05:00,4428.61,4432.39,4428.57,4430.85,45.55156052,0,4428.61,4432.39,4428.57,4430.85,69.05707674781192,67.36900282753201,72.05377818326517,72.54161998228989,34.308058910070855,30.831339354757326
2025-08-16T21:56:00-05:00,4431.1,4431.11,4430.19,4430.61,10.05309819,0,4431.1,4431.11,4430.19,4430.61,68.65923860099554,70.4211755785562,71.75267606816998,73.00295483084766,31.591451057282587,32.148253903280796
2025-08-16T21:56:30-05:00,4430.71,4430.71,4430.01,4430.55,3.86428159,0,4430.71,4430.71,4430.01,4430.55,67.79223458884988,71.05695438498361,71.37728275610101,72.80064488319577,27.77217650329928,29.992687002252715
2025-08-16T21:57:00-05:00,4430.55,4432.13,4430.54,4432.13,2.06341741,0,4430.55,4432.13,4430.54,4432.13,67.76734339752491,71.05941964396945,73.36167956686131,74.00799290463293,27.67089953565207,28.828551494546915
2025-08-16T21:57:30-05:00,4432.13,4433.03,4432.13,4432.94,14.39067816,0,4432.13,4433.03,4432.13,4432.94,76.294797479449,76.95410647101882,74.32808563021086,75.14526795024094,34.12467204122796,32.89478948992804
2025-08-16T21:58:00-05:00,4432.93,4435,4432.93,4434.33,29.55071494,0,4432.93,4435,4432.93,4434.33,80.97738129721881,82.81070950516735,75.73331948042716,76.57533077211822,40.66105807156837,39.50384276430186
2025-08-16T21:58:30-05:00,4434.36,4434.81,4433.31,4433.59,24.64870892,0,4434.36,4434.81,4433.31,4433.59,62.747843467704236,71.90007347288214,74.64229366337369,76.3141860883272,25.126854630027093,31.18503731325172
2025-08-16T21:59:00-05:00,4433.6,4436.12,4433.6,4435.68,19.54592663,0,4433.6,4436.12,4433.6,4435.68,66.37045388712853,68.98445289011701,76.7370989637173,77.57020850153064,31.47234225813355,31.73038346158541
2025-08-16T21:59:30-05:00,4435.67,4438.8,4434.93,4437.06,105.20934274,3,4435.67,4438.8,4434.93,4437.06,75.08589076056244,73.61308876059572,78.14100932294708,79.03367395409168,45.33041061237598,41.93032433690943
2025-08-16T22:00:00-05:00,4436.75,4438.35,4436.3,4437.99,24.20843278,0,4436.75,4438.35,4436.3,4437.99,77.28875517594457,77.204560344436,78.54408225180882,79.86627316468719,44.51333051417634,46.027046846886336
2025-08-16T22:00:30-05:00,4438,4438.97,4438,4438.81,108.16803038,5,4438,4438.97,4438,4438.81,84.21281153347829,83.81519890125573,79.01649414483174,80.44300227401892,51.02816114810633,52.53724354940181
2025-08-16T22:01:00-05:00,4438.8,4439.54,4436.42,4439.17,349.34514851,5,4438.8,4439.54,4436.42,4439.17,75.37749041724865,80.30663166854885,78.84658438376306,80.42149671174201,48.124841260725624,53.172912418471235
