time,open,high,low,close,vsXa,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),volume_strength,volume_strength_ma,price_strength,price_strength_ma,price_volume_strength,price_volume_strength_ma
2025-07-30T07:48:00-05:00,3771.97,3779.43,3770.08,3779.41,0,3771.97,3779.43,3770.08,3779.41,59.79547994768896,67.7578021776712,11.475746063194377,15.318049316558653,3.7668360681569077,11.263909708620455
2025-07-30T07:56:00-05:00,3779.17,3780.99,3772.81,3775.09,0,3779.17,3780.99,3772.81,3775.09,56.18586727554646,63.225548304222784,8.003919377733347,14.643564054339326,1.1168999251643565,9.317028768182496
2025-07-30T08:04:00-05:00,3775.1,3785.97,3764.47,3776.84,0,3775.1,3785.97,3764.47,3776.84,63.614249607130525,65.76319951469601,8.389202376785837,14.010550909511617,5.389157066521338,10.642991167707315
2025-07-30T08:12:00-05:00,3776.67,3783.19,3766.11,3767.47,0,3776.67,3783.19,3766.11,3767.47,53.08892950027226,58.72495335338799,0.4221606353870051,7.292484158608188,-3.9108772851592186,3.7230200739733226
2025-07-30T08:20:00-05:00,3767.08,3768.79,3756.15,3757,0,3767.08,3768.79,3756.15,3757,41.09500982486037,46.2665677153456,-9.898900666226359,-3.9330935430528644,-17.366101323220942,-9.975929179058515
2025-07-30T08:28:00-05:00,3757,3770.81,3750,3766.71,1,3757,3770.81,3750,3766.71,54.324953492297695,49.823040243150125,-5.295058635666836,-6.22975618617035,-8.224463493159925,-10.194318933000224
2025-07-30T08:36:00-05:00,3766.71,3777.15,3762.11,3768.67,2,3766.71,3777.15,3762.11,3768.67,63.82175231056672,58.436317399287674,-3.453939931982779,-6.08684369948482,-3.6015699145094735,-7.077600275161174
2025-07-30T08:44:00-05:00,3768.63,3776.37,3757.5,3760.32,0,3768.63,3776.37,3757.5,3760.32,58.116020574746486,58.49090516220797,-7.367971785711209,-8.770919129277791,-10.72255689441844,-10.721610415101058
2025-07-30T08:52:00-05:00,3760.06,3771.79,3756.04,3766.67,0,3760.06,3771.79,3756.04,3766.67,60.549524543881645,60.402012866921254,-3.2498327305627672,-6.821057957124147,-6.800387368986267,-9.418774941066472
2025-07-30T09:00:00-05:00,3766.67,3774.93,3764.21,3773.87,0,3766.67,3774.93,3764.21,3773.87,64.83569908014842,64.43329512120954,3.663378423200289,-0.6093753815438872,0.9019407444378018,-3.0113291118273766
2025-07-30T09:08:00-05:00,3774.23,3783.15,3767.54,3778.53,0,3774.23,3783.15,3767.54,3778.53,70.84803141670706,70.65461627550027,9.014878174463643,6.456857622012099,7.85557456800925,5.250781712519351
2025-07-30T09:16:00-05:00,3778.52,3787.9,3770.61,3786.74,0,3778.52,3787.9,3770.61,3786.74,74.77032116847633,76.29939857152645,16.44370897186105,15.333502520973848,14.732367845183967,14.23386068263353
2025-07-30T09:24:00-05:00,3786.74,3787.53,3774.12,3783.19,0,3786.74,3787.53,3774.12,3783.19,71.21649189026701,76.1025606278798,13.668994261264801,17.436027621437873,10.453727163386445,15.233310497894752
2025-07-30T09:32:00-05:00,3783.2,3787.23,3776.34,3786.46,0,3783.2,3787.23,3776.34,3786.46,69.46466098883923,74.35022195110176,17.047412711634173,20.63448278356351,11.256169950285178,15.972868507194454
2025-07-30T09:40:00-05:00,3786.45,3801.62,3785.42,3798.86,0,3786.45,3801.62,3785.42,3798.86,80.79729083138224,81.35720429459532,30.440623946951323,31.500208018508793,28.447111640080468,28.40852666264758
2025-07-30T09:48:00-05:00,3798.86,3833.1,3797.65,3825.05,0,3798.86,3833.1,3797.65,3825.05,93.2099909788134,93.29601928616745,53.00432008932847,52.57615528335121,46.687433660198444,47.06290769502238
2025-07-30T09:56:00-05:00,3825.06,3827.88,3803.61,3806.94,1,3825.06,3827.88,3803.61,3806.94,68.34552503491969,80.33810439665666,41.487615550368126,53.44584831302932,20.76855145664029,36.3055580766307
2025-07-30T10:04:00-05:00,3806.92,3810.74,3785.66,3794.62,1,3806.92,3810.74,3785.66,3794.62,48.363305393500724,59.122155721605594,26.925490394072245,42.3156235609183,-0.6841887979641239,14.733949556256846
2025-07-30T10:12:00-05:00,3794.36,3798.2,3788.13,3797.39,2,3794.36,3798.2,3788.13,3797.39,44.35872492835992,45.735611866482245,26.206846276517563,35.454909965442575,-1.2530873281008195,3.2731641239614575
2025-07-30T10:20:00-05:00,3796.81,3802.57,3782.49,3783.97,0,3796.81,3802.57,3782.49,3783.97,41.11052619362337,36.96124333723915,13.39103241969904,21.90213625412344,-8.209779685907256,-7.733473415754766
2025-07-30T10:28:00-05:00,3784.54,3790.04,3777.69,3789.44,0,3784.54,3790.04,3777.69,3789.44,43.152043065974,34.679786627335524,16.27833349687235,16.968842568884345,-3.6119856042748615,-9.611030387153924
2025-07-30T10:36:00-05:00,3789.69,3796.86,3789.56,3790.95,0,3789.69,3796.86,3789.56,3790.95,44.9078362333381,35.58818812451468,18.347705045740305,15.862049993766082,-0.08704742010429219,-7.583081148283898
2025-07-30T10:44:00-05:00,3790.85,3800.56,3788.38,3796.38,0,3790.85,3800.56,3788.38,3796.38,50.537154822553994,40.98833303262682,23.415015020395554,19.073155716566113,7.069232615633695,-0.8375572518171222
2025-07-30T10:52:00-05:00,3796.45,3801.58,3792.41,3797.72,0,3796.45,3801.58,3792.41,3797.72,56.31756551961712,48.60186120311052,24.409511036409913,21.51976264867243,11.167183656441088,5.924727767568139
2025-07-30T11:00:00-05:00,3797.72,3799.06,3784.47,3785.07,0,3797.72,3799.06,3784.47,3785.07,41.73347819813841,42.24971259453708,11.057037392994495,13.168452233388225,-5.407680407774939,-2.517029304451712
2025-07-30T11:08:00-05:00,3785.07,3795.34,3781.06,3792.6,0,3785.07,3795.34,3781.06,3792.6,46.99429361572804,43.581907086358385,15.484622960897088,12.666375434294455,-0.364582321843623,-2.5335826296713955
2025-07-30T11:16:00-05:00,3792.94,3818.05,3792.45,3814.3,0,3792.94,3818.05,3792.45,3814.3,76.39753616796384,66.00060398553302,38.423948143654854,29.381821128224647,31.55434025755459,20.937460287219572
2025-07-30T11:24:00-05:00,3814.35,3815.65,3798.26,3800.42,0,3814.35,3815.65,3798.26,3800.42,65.55076467882891,68.88626540323246,28.0442835582633,29.919471339023605,18.05302676991012,22.296901584374123
2025-07-30T11:32:00-05:00,3800.23,3805.27,3792.01,3795.76,0,3800.23,3805.27,3792.01,3795.76,54.56734245311971,62.21401305790196,22.790846872817404,26.434551345243108,7.058782157171545,14.852178978105133
2025-07-30T11:40:00-05:00,3796.11,3797.37,3786.4,3787.69,0,3796.11,3797.37,3786.4,3787.69,43.07436211103082,50.37164783182289,12.887294794321319,17.461137831072794,-7.480118871306662,0.4033721107120414
2025-07-30T11:48:00-05:00,3787.45,3796.48,3785.75,3790.35,0,3787.45,3796.48,3785.75,3790.35,42.53381313767088,44.04774789466567,13.735104917051107,13.71719510246923,-7.390631105805291,-6.672204833582136
2025-07-30T11:56:00-05:00,3790.35,3806.25,3788.83,3800.45,0,3790.35,3806.25,3788.83,3800.45,49.34259080170419,45.86495069434722,25.07158138889195,20.19759655454232,5.0625760289446715,-1.0322821692635342
2025-07-30T12:04:00-05:00,3800.27,3805.04,3792.1,3799.61,0,3800.27,3805.04,3792.1,3799.61,49.563030039091274,46.94258568303031,25.485548323649642,23.660947521596224,5.57024255372237,2.1450256677394206
2025-07-30T12:12:00-05:00,3799.61,3807.01,3793,3804.18,0,3799.61,3807.01,3793,3804.18,55.97129756696903,52.31129864401579,29.963441856290224,28.685724787121615,13.948498883771153,10.005284975298014
2025-07-30T12:20:00-05:00,3804.33,3812,3799.61,3803.36,2,3804.33,3812,3799.61,3803.36,50.5467180543851,51.0666488844979,32.0439266869398,32.60071275463235,17.01866916101992,16.127969114151153
2025-07-30T12:28:00-05:00,3803.31,3809.38,3800.03,3805.72,0,3803.31,3809.38,3800.03,3805.72,52.52557088593398,52.04241996019884,34.93882144117315,36.468252964998186,25.859530364229727,25.495447419025652
2025-07-30T12:36:00-05:00,3805.88,3815.84,3805.01,3815.01,0,3805.88,3815.84,3805.01,3815.01,62.059938152137384,59.502563414552114,44.37252085950108,44.96299977526235,44.880611739567364,43.62228913014201
2025-07-30T12:44:00-05:00,3815.05,3815.89,3799.21,3808.27,0,3815.05,3815.89,3799.21,3808.27,55.809169839469746,58.45189333439291,39.16953490717036,44.84641926372074,32.444455667092086,42.6937942218083
2025-07-30T12:52:00-05:00,3808,3814.43,3804.63,3805.43,0,3808,3814.43,3804.63,3805.43,49.36368356595568,53.165968072224345,35.1975269952898,41.4564635781828,21.092101645671672,33.30346869785663
2025-07-30T13:00:00-05:00,3805.55,3822.23,3780.01,3795.2,0,3805.55,3822.23,3780.01,3795.2,33.16484318253625,38.70102109356283,22.95275784833283,30.419992817895398,-4.9599390673059345,9.029098955705578
2025-07-30T13:08:00-05:00,3795.4,3815.78,3795.4,3800.54,0,3795.4,3815.78,3795.4,3800.54,33.43972476074394,32.00054799718419,28.388804837656405,28.751988655461236,0.40760605117223275,0.8094014373768541
2025-07-30T13:16:00-05:00,3800.86,3816.46,3798.93,3813.28,2,3800.86,3816.46,3798.93,3813.28,55.923003949078065,45.37001697006979,40.765710739624765,36.74862761865689,33.44554848070098,20.75060489473465
2025-07-30T13:24:00-05:00,3813.15,3816.08,3796.01,3810.67,0,3813.15,3816.08,3796.01,3810.67,60.199381495065694,55.12639811517518,38.06206903239545,38.48050176497959,32.986858782492156,29.932421010827017
2025-07-30T13:32:00-05:00,3810.68,3814.14,3795.54,3796.28,1,3810.68,3814.14,3795.54,3796.28,45.944938824670245,49.64595009091111,22.235611509622945,27.71484712805066,6.524540405517545,15.12113709482676
2025-07-30T13:40:00-05:00,3796.28,3796.56,3773.45,3774.73,1,3796.28,3796.56,3773.45,3774.73,21.44331625012604,29.30085854897328,-0.8832773161523555,5.700219626878106,-32.182009245923766,-20.126153188210264
2025-07-30T13:48:00-05:00,3774.99,3776.16,3754.75,3756.92,2,3774.99,3776.16,3754.75,3756.92,6.295033899077239,8.6893550667128,-16.9374017456588,-16.349411967916957,-53.06260851593968,-51.95392832455302
2025-07-30T13:56:00-05:00,3757.36,3757.98,3719.37,3722.11,2,3757.36,3757.98,3719.37,3722.11,-5.923839841163925,-9.69741285544503,-30.95690389993798,-36.57824284258308,-78.0879080229052,-84.70891354949475
2025-07-30T14:04:00-05:00,3722.03,3722.2,3676.67,3684.68,2,3722.03,3722.2,3676.67,3684.68,-6.105248717507607,-17.81730229319102,-37.137303816388794,-49.720970508162125,-73.04625715807502,-95.19628282355275
2025-07-30T14:12:00-05:00,3684.41,3725.79,3684.32,3716.7,0,3684.41,3725.79,3684.32,3716.7,8.417619981848581,-9.922810988848443,-30.70669674442388,-49.828064569508676,-53.48057860030053,-83.85525300210905
2025-07-30T14:20:00-05:00,3716.67,3720.51,3705.2,3719.63,0,3716.67,3720.51,3705.2,3719.63,18.958224745849215,2.8891208499234473,-28.872905156264242,-46.8021970389572,-41.89241774958276,-67.60479969768318
2025-07-30T14:28:00-05:00,3720.15,3727,3713.87,3722.6,2,3720.15,3727,3713.87,3722.6,28.88982035700436,17.535250930383537,-27.032767558477694,-42.21089211275996,-32.79650589897877,-50.940577504301835
2025-07-30T14:36:00-05:00,3722.7,3741.6,3715.99,3740.79,0,3722.7,3741.6,3715.99,3740.79,40.92455300625143,34.24121830165172,-17.576973896347493,-31.490672103402265,-22.19030705172224,-33.48769584139314
2025-07-30T14:44:00-05:00,3740.94,3772,3739.93,3762.98,0,3740.94,3772,3739.93,3762.98,55.88958416788677,53.565362573527544,-0.16536042650274219,-12.382382167320007,-9.332898698935523,-14.702700886621408
2025-07-30T14:52:00-05:00,3763.61,3767.96,3756.37,3760.45,0,3763.61,3767.96,3756.37,3760.45,58.020425962530894,64.21439151932759,-1.3349452237115802,-3.2924452503705055,-6.983214227366464,-3.6599971638161275
2025-07-30T15:00:00-05:00,3760.4,3780,3756.8,3775.31,0,3760.4,3780,3756.8,3775.31,64.54415941538198,73.44663941575782,13.217933214070086,12.035641803324895,0.8769028542877161,7.108502707667244
2025-07-30T15:08:00-05:00,3775.3,3785.34,3771.73,3783.27,0,3775.3,3785.34,3771.73,3783.27,69.88182895847018,80.71352235799063,22.1889999649965,25.7177371575782,6.259707911248384,15.42549884044209
2025-07-30T15:16:00-05:00,3783.5,3788.25,3768.6,3778.3,0,3783.5,3788.25,3768.6,3778.3,66.26348266219618,80.25595809351097,17.76482443669314,28.423392862438828,5.056705718516075,17.44026595556185
2025-07-30T15:24:00-05:00,3778.22,3779.13,3767.86,3773.69,0,3778.22,3779.13,3767.86,3773.69,60.32534881025806,74.34012278667846,12.808673167467449,25.20201242437485,2.6616491901136072,15.411543112501324
2025-07-30T15:32:00-05:00,3773.64,3774.36,3758.3,3767.27,0,3773.64,3774.36,3758.3,3767.27,53.31284635049676,65.09913291656463,4.7192122221387836,16.705511942877713,-1.2766529014525385,10.30084893286459
2025-07-30T15:40:00-05:00,3767.29,3778.24,3766.21,3766.34,0,3767.29,3778.24,3766.21,3766.34,50.8551324075102,57.820386044149224,5.3979032825548074,12.16130021222421,-1.1992659443960392,6.775139517716371
2025-07-30T15:48:00-05:00,3766.19,3772.59,3762,3772.32,0,3766.19,3772.59,3762,3772.32,54.92960951336694,56.55714503049385,10.803285587136736,13.142266752856507,2.8312523190300887,7.096209706143093
2025-07-30T15:56:00-05:00,3771.89,3774.6,3765.79,3769.97,0,3771.89,3774.6,3765.79,3769.97,55.00361439372514,55.55178626961488,8.88482390467965,11.648897701783195,3.7444334266375328,7.199943362325353
2025-07-30T16:04:00-05:00,3769.91,3772.06,3764.29,3771.73,0,3769.91,3772.06,3764.29,3771.73,56.56338201696675,56.00662342087641,8.596417468898235,10.371894503650838,5.931549451279767,8.322379100452855
2025-07-30T16:12:00-05:00,3771.47,3772.23,3764.13,3766.7,0,3771.47,3772.23,3764.13,3766.7,48.98887938300598,50.62534186579847,4.235949138539378,6.344199220156735,2.421369889897751,5.887911557349563
2025-07-30T16:20:00-05:00,3766.69,3766.96,3756.21,3756.47,0,3766.69,3766.96,3756.21,3756.47,39.61101600947696,41.25937261188545,-4.786509474169254,-2.2787201059310718,-4.7512425510754275,-0.8128291576957523
2025-07-30T16:28:00-05:00,3756.21,3761.56,3743.66,3744.67,0,3756.21,3761.56,3743.66,3744.67,31.884445320419047,31.312369982563986,-14.57467610617418,-13.508909071250649,-13.107740165131398,-10.299702720112514
2025-07-30T16:36:00-05:00,3744.87,3753.89,3741.96,3742.85,0,3744.87,3753.89,3741.96,3742.85,34.58141942977346,28.86501272507794,-16.011786440909635,-19.69830944228237,-16.84223638738752,-17.575819133604536
2025-07-30T16:44:00-05:00,3742.53,3760.38,3741.86,3760.12,0,3742.53,3760.38,3741.86,3760.12,48.96292459863237,38.68081399285095,-1.9415426310979553,-11.96711067769364,-7.823383163302959,-14.290084741329675
2025-07-30T16:52:00-05:00,3760.11,3766.97,3756.49,3763.24,0,3760.11,3766.97,3756.49,3763.24,61.5350267973988,53.07312241602721,2.247806217633145,-4.7035175060281205,-2.230578500700046,-8.324519794568685
2025-07-30T17:00:00-05:00,3762.77,3771.34,3758.04,3771,0,3762.77,3771.34,3758.04,3771,71.61991198202838,67.71197218865343,9.541710443896022,4.602372625865367,5.506021753016455,0.5409708074815018
2025-07-30T17:08:00-05:00,3771,3771.27,3763.98,3764.8,0,3771,3771.27,3763.98,3764.8,66.6077273595713,71.14064349609077,3.375086760963778,4.855290702595636,-5.0971603740641624,-2.709766105683237
2025-07-30T17:16:00-05:00,3764.76,3771.33,3756.17,3760.67,0,3764.76,3771.33,3756.17,3760.67,57.3367298184606,65.79504452595178,-0.7856270139633894,2.060372128274859,-17.220758703393013,-12.959023166798055
2025-07-30T17:24:00-05:00,3760.82,3766,3756.84,3765.26,0,3760.82,3766,3756.84,3765.26,58.66879133446621,63.776702116679836,3.430496721710576,3.7572125482193863,-11.955755347644553,-13.928577668785621
2025-07-30T17:32:00-05:00,3765.25,3766.46,3756.24,3759.62,0,3765.25,3766.46,3756.24,3759.62,53.57716821563981,58.58786670476843,-1.6545721697770999,0.7303079184731018,-20.012296512744175,-20.18324829024877
2025-07-30T17:40:00-05:00,3759.55,3766.38,3757.26,3765.44,2,3759.55,3766.38,3757.26,3765.44,68.19872093475288,66.38693456040869,3.87557529543372,3.2283198240355113,-3.744299998358109,-11.055675746535492
2025-07-30T17:48:00-05:00,3765.18,3766.44,3758.45,3764.2,0,3765.18,3766.44,3758.45,3764.2,66.85465981246509,68.77480910945634,2.954817988786818,3.6389120463068347,-4.102565744986741,-6.743458622229325
2025-07-30T17:56:00-05:00,3764.02,3771.49,3762.18,3770.33,0,3764.02,3771.49,3762.18,3770.33,70.77359944245659,72.50612421329264,9.898235748056905,8.823724487464103,7.714306071170007,4.156753130934406
2025-07-30T18:04:00-05:00,3770.33,3781.4,3770.33,3779.27,0,3770.33,3781.4,3770.33,3779.27,79.81367375353595,80.56004252605861,19.911010570125082,18.476614332749747,23.295195188712558,20.73988603484859
2025-07-30T18:12:00-05:00,3779.31,3785.41,3779.23,3783.62,2,3779.31,3785.41,3779.23,3783.62,84.76888535976386,87.61119934971543,25.30740268928021,26.800802189914386,27.65953824944747,31.58259415725982
2025-07-30T18:20:00-05:00,3783.62,3785.95,3778.6,3783.95,0,3783.62,3785.95,3778.6,3783.95,83.53491344926675,89.57312330307231,25.384415939157623,30.46863134769506,23.46309826972875,33.14893331946656
2025-07-30T18:28:00-05:00,3784.38,3806.88,3784.37,3801.51,0,3784.38,3806.88,3784.37,3801.51,87.20554530773174,92.59047573012857,42.171044202863314,43.94859323134737,38.21782878297491,43.85751869997456
2025-07-30T18:36:00-05:00,3801.75,3811,3800.83,3806.5,0,3801.75,3811,3800.83,3806.5,85.77127491911905,92.30228854417165,49.51893231354998,55.006122934607546,44.52129448517914,52.52517051724239
2025-07-30T18:44:00-05:00,3806.5,3811.22,3802.25,3811.2,0,3806.5,3811.22,3802.25,3811.2,83.88993712046087,90.12010037201442,53.911767794912535,62.60055009406598,45.35744290873803,56.14078628032745
2025-07-30T18:52:00-05:00,3811.1,3811.1,3802.52,3810.44,1,3811.1,3811.1,3802.52,3810.44,77.93819053037382,84.11532209552081,52.332238404824054,63.99809436753104,41.564324499969075,53.89130541562758
2025-07-30T19:00:00-05:00,3810.45,3810.45,3801.83,3804.23,0,3810.45,3810.45,3801.83,3804.23,67.3951154077083,73.06686396686153,46.83038314476528,59.46948337833369,48.3597203202767,56.57389229747113
2025-07-30T19:08:00-05:00,3804.61,3810,3801.18,3809.54,0,3804.61,3810,3801.18,3809.54,64.63210493619664,65.50062094066601,49.503789128726055,58.09832610468589,35.15455931301569,47.06772815676524
2025-07-30T19:16:00-05:00,3809.53,3812.36,3804.88,3809.81,1,3809.53,3812.36,3804.88,3809.81,65.47877018811047,62.467656049714236,49.91148530975799,56.69091107616963,28.394923115638807,36.677555428342046
2025-07-30T19:24:00-05:00,3809.76,3826.25,3809.76,3821.18,2,3809.76,3826.25,3809.76,3821.18,80.07298975554926,71.87187820364225,59.02924729614314,61.822310232352045,40.805821937880516,40.08695889220525
2025-07-30T19:32:00-05:00,3821.18,3835.21,3821.18,3834.9,0,3821.18,3835.21,3821.18,3834.9,88.00513269474428,82.43355203007394,68.28533798498785,70.30644691173686,45.33112139617028,44.55841681750705
2025-07-30T19:40:00-05:00,3834.58,3850,3834.54,3850,0,3834.58,3850,3834.54,3850,95.47272648062052,93.16258422296562,75.23494864711398,78.77226901969408,48.032823718446274,48.41693238367008
2025-07-30T19:48:00-05:00,3849.81,3850,3834.19,3838.46,0,3849.81,3850,3834.19,3838.46,85.04186288243076,90.6830964515555,70.84845537954237,78.92024193687408,34.74478254030244,40.35720664589532
2025-07-30T19:56:00-05:00,3838.45,3848.19,3833.4,3840.56,0,3838.45,3848.19,3833.4,3840.56,77.58640722978852,83.88583345972016,70.86877411725533,78.27100620690368,25.987134615491897,29.9708319597152
2025-07-30T20:04:00-05:00,3840.77,3842.06,3835.16,3836.06,0,3840.77,3842.06,3835.16,3836.06,68.27611121457649,73.5559606293311,67.16197373626389,74.48599222859924,14.45051469188555,16.526694402930243
2025-07-30T20:12:00-05:00,3835.81,3840.59,3829.37,3834.21,1,3835.81,3840.59,3829.37,3834.21,56.32867659971846,59.70600284890168,64.48842074264024,70.04402705143926,1.3489357454557254,0.717526287692305
2025-07-30T20:20:00-05:00,3834.19,3836.56,3831.46,3835.53,0,3834.19,3836.56,3831.46,3835.53,52.42441342006975,50.28661209218015,62.992722451936224,66.28885145329745,-1.3552689427396463,-8.31187850533491
2025-07-30T20:28:00-05:00,3835.53,3850.22,3833.78,3841.87,0,3835.53,3850.22,3833.78,3841.87,57.865247365302324,50.08218404982541,65.619844501362,66.04795975322386,3.481750064309162,-8.299812298347774
2025-07-30T20:36:00-05:00,3842.05,3845.8,3838.81,3842.41,0,3842.05,3845.8,3838.81,3842.41,61.15753575632482,52.94232854835666,64.99042067452376,65.26343074317718,4.927845632327629,-6.227330407607182
2025-07-30T20:44:00-05:00,3842.35,3844.1,3835.78,3840.95,0,3842.35,3844.1,3835.78,3840.95,56.72602723549917,51.7518900189041,63.43407671397447,63.67270277962914,1.1130442537783836,-6.9329816069131
2025-07-30T20:52:00-05:00,3840.95,3840.95,3831.71,3837.49,0,3840.95,3840.95,3831.71,3837.49,50.74816825896379,47.50095934293831,60.31192336849692,60.63083462669018,-4.392959288767074,-10.260155536268488
2025-07-30T21:00:00-05:00,3837.4,3842.47,3830.78,3842.02,0,3837.4,3842.47,3830.78,3842.02,51.708611722527394,46.79466696071583,61.71899755182484,60.26609411441932,-2.8768615088825604,-9.828607498619515
2025-07-30T21:08:00-05:00,3842.02,3846.65,3840.21,3841.25,0,3842.02,3846.65,3840.21,3841.25,50.0957013251455,45.840074718286715,62.15730525981003,60.51269849260854,-3.511566121753541,-9.299172312623611
2025-07-30T21:16:00-05:00,3841.25,3843.03,3837.68,3839.46,0,3841.25,3843.03,3837.68,3839.46,44.418183262310535,41.77831968983918,61.345988464711624,60.17721811882049,-7.224197486387319,-11.060925522992614
2025-07-30T21:24:00-05:00,3839.27,3847.04,3837.47,3844.58,0,3839.27,3847.04,3837.47,3844.58,48.78085982968698,43.54219308400041,63.942370688192746,62.05985866070716,-1.52854841632168,-7.142556074722074
2025-07-30T21:32:00-05:00,3844.64,3851.76,3843.22,3850.55,0,3844.64,3851.76,3843.22,3850.55,59.275505804860245,52.500457530523136,66.71398268245804,65.10079278440344,8.471859865536546,2.4962324003477248
2025-07-30T21:40:00-05:00,3850.35,3864.32,3850.31,3856.11,1,3850.35,3864.32,3850.31,3856.11,61.5612950471034,58.80545282590547,70.24739748611299,69.20641513851396,15.1098639783603,12.254090646378245
2025-07-30T21:48:00-05:00,3856.11,3863.96,3854.12,3863.3,0,3856.11,3863.96,3854.12,3863.3,64.50697337694623,64.18305060069984,73.85263034490345,73.7936863616385,22.19668908153837,22.181386245833373
2025-07-30T21:56:00-05:00,3863.29,3863.68,3856.45,3857.01,0,3863.29,3863.68,3856.45,3857.01,54.85447292644537,59.70794492959429,70.6002605529595,73.50520703031351,14.21059381637208,20.910582468277173
2025-07-30T22:04:00-05:00,3857.02,3863.67,3855.4,3861.67,0,3857.02,3863.67,3855.4,3861.67,53.60772265129145,56.54535122845142,71.91472228486427,74.14899672444157,17.467421467893903,22.308201770763038
2025-07-30T22:12:00-05:00,3861.67,3866.95,3857.01,3858.41,0,3861.67,3866.95,3857.01,3858.41,45.403879473080416,48.863121355450595,70.31126711846656,73.04040928380655,12.029952558815188,18.473240555223228
2025-07-30T22:20:00-05:00,3858.4,3862.4,3856.31,3860.22,0,3858.4,3862.4,3856.31,3860.22,48.12203103326364,47.09307642591576,70.73827728180532,72.58406443430638,15.826524207193822,18.906944429913892
2025-07-30T22:28:00-05:00,3860.21,3863,3856.59,3862.44,0,3860.21,3863,3856.59,3862.44,49.73911839099141,47.437207253274465,71.62239538141752,72.79387672105581,18.14250319836972,20.335939273081433
