time,open,high,low,close,vsXa,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),volume_strength,volume_strength_ma,price_strength,price_strength_ma,price_volume_strength,price_volume_strength_ma
2025-08-06T07:24:00-05:00,3599.99,3601.53,3592.91,3596.58,0,3599.99,3601.53,3592.91,3596.58,18.083621369980662,9.79040165590656,-2.8179609083083648,-8.529910849640554,-31.50745695349428,-46.596600259106744
2025-08-06T07:30:00-05:00,3596.57,3604.23,3595.87,3604.23,0,3596.57,3604.23,3595.87,3604.23,35.211454485870846,21.64855181922656,5.321997566763841,-2.841363981140674,-14.483272776143345,-33.89747229195453
2025-08-06T07:36:00-05:00,3604.22,3605.23,3600,3600.21,2,3604.22,3605.23,3600,3600.21,30.711589742903918,24.78795629835733,4.184623393162251,-0.4005363244096891,-21.996075276265504,-31.941508792625214
2025-08-06T07:42:00-05:00,3600.1,3600.4,3591.01,3593.17,2,3600.1,3600.4,3591.01,3593.17,18.75547632116398,18.293301964111606,-0.4654264082867634,-2.1151993243426226,-41.45197384484696,-43.90592057497832
2025-08-06T07:48:00-05:00,3593.17,3595.34,3582.66,3584.53,3,3593.17,3595.34,3582.66,3584.53,6.794914016872568,7.04506854236406,-8.534693484487299,-8.418314411820074,-61.26061511747355,-62.95793735750155
2025-08-06T07:54:00-05:00,3584.53,3586.52,3578.59,3583.43,2,3584.53,3586.52,3578.59,3583.43,9.130353000686046,3.902699242661503,-12.474692624667169,-13.9542405705984,-55.879166756413504,-67.05529730902965
2025-08-06T08:00:00-05:00,3583.44,3588.54,3582.16,3585.88,1,3583.44,3588.54,3582.16,3585.88,14.997845795866386,7.228798908566473,-11.505037983501827,-15.532982771994941,-44.92732483548307,-59.90760503513154
2025-08-06T08:06:00-05:00,3586.32,3586.84,3579.65,3583.85,1,3586.32,3586.84,3579.65,3583.85,20.395535803551006,13.351111727410919,-13.643002537333002,-17.439714285744312,-38.90800992042827,-50.931883727628204
2025-08-06T08:12:00-05:00,3583.86,3592.3,3583.37,3589.03,0,3583.86,3592.3,3583.37,3589.03,34.4697447265407,27.08840863098748,-6.560861609037515,-12.717056194366473,-24.47833378717227,-35.05942777508184
2025-08-06T08:18:00-05:00,3588.76,3592.91,3584.6,3592.09,0,3588.76,3592.91,3584.6,3592.09,46.37043665042613,42.65420947915413,-3.087754274388928,-7.505330592024443,-13.838647245585273,-19.01128249707008
2025-08-06T08:24:00-05:00,3592.08,3594.21,3585.52,3590.02,0,3592.08,3594.21,3585.52,3590.02,48.61153888429949,51.73204564031383,-4.062112365161694,-5.382933699857225,-10.843447149720774,-8.89228201920956
2025-08-06T08:30:00-05:00,3590.02,3601.44,3584.8,3593.1,0,3590.02,3601.44,3584.8,3593.1,56.2955919321944,61.3355362256271,-0.4726792503855428,-1.5358384911603307,-3.0215160955037006,1.4639473828620382
2025-08-06T08:36:00-05:00,3592.6,3602.69,3573.72,3593.8,1,3592.6,3602.69,3573.72,3593.8,59.81638516416331,67.79445724583745,0.2445052852556664,0.8778205451740462,-0.9224215974130132,7.331507612964055
2025-08-06T08:42:00-05:00,3594.04,3600.67,3586.41,3599.06,0,3594.04,3600.67,3586.41,3599.06,64.39765334502843,73.29398470781281,5.924119557157274,6.1151875755619765,6.548130958228491,14.701581819573901
2025-08-06T08:48:00-05:00,3599.06,3604.34,3582.39,3594.78,2,3599.06,3604.34,3582.39,3594.78,55.471805865879205,68.32235322579501,1.9156876514490726,5.506100746119369,-1.4388175821654912,11.307237455106275
2025-08-06T08:54:00-05:00,3594.78,3604.68,3592.63,3602.48,0,3594.78,3604.68,3592.63,3602.48,60.10742106935705,68.25595810818878,9.971293609050752,10.854870105806725,9.355015412726415,16.4614483182517
2025-08-06T09:00:00-05:00,3602.25,3618.26,3602.25,3618.26,0,3602.25,3618.26,3602.25,3618.26,73.27013937643304,76.79386933595134,29.182712984692802,27.084836595046312,30.811156998465545,33.44526681519339
2025-08-06T09:06:00-05:00,3618.26,3624.89,3613.69,3613.89,0,3618.26,3624.89,3613.69,3613.89,74.48236382297281,80.81229927277852,26.046931764648164,32.0641526836689,24.848347428962743,36.05594367325339
2025-08-06T09:12:00-05:00,3613.88,3617.56,3598.13,3603.62,1,3613.88,3617.56,3598.13,3603.62,55.044723917115036,67.70048231375797,12.773945197305194,24.169427138932626,6.258600235124534,22.619995470267213
2025-08-06T09:18:00-05:00,3603.96,3612.87,3593.45,3593.45,0,3603.96,3612.87,3593.45,3593.45,42.05718515413537,51.253982210172474,2.4660152671152638,12.196101816702464,-7.5692227724435694,5.043554397741417
2025-08-06T09:24:00-05:00,3593.46,3600,3587.76,3600,0,3593.46,3600,3587.76,3600,43.306730519474456,43.81534898830513,7.299735304256702,9.391440010452872,-4.101647769301382,-1.6578450234098767
2025-08-06T09:30:00-05:00,3600.08,3605.78,3594.29,3604.84,0,3600.08,3605.78,3594.29,3604.84,48.7365912959035,44.05752543133197,13.286268060190801,11.993191997681734,2.2979707348954896,-0.6615084236899381
2025-08-06T09:36:00-05:00,3604.79,3612.3,3602.62,3610.65,0,3604.79,3612.3,3602.62,3610.65,57.44148242417757,50.67902102783445,20.581147563302224,18.35256585961954,9.933610120872942,5.283369966204138
2025-08-06T09:42:00-05:00,3610.45,3615.76,3605.79,3609.2,1,3610.45,3615.76,3605.79,3609.2,55.023801340843264,52.37266821022751,19.289887237857194,20.327881366883613,6.760085751294768,5.887541598205305
2025-08-06T09:48:00-05:00,3609.27,3612.12,3602.42,3610.05,0,3609.27,3612.12,3602.42,3610.05,55.024755097186265,53.49514790698236,18.803610928930823,20.80159560216446,5.553800101060325,5.431558864050757
2025-08-06T09:54:00-05:00,3610.01,3637.44,3609.64,3637.28,0,3610.01,3637.44,3609.64,3637.28,92.10826432235044,81.2987982995086,48.38847671690988,42.43903178905586,50.46682006180831,38.068524860629964
2025-08-06T10:00:00-05:00,3637.52,3641.62,3623.83,3624.85,0,3637.52,3641.62,3623.83,3624.85,75.71974328518913,82.50964555422888,37.03699456586869,44.097735312586885,41.33246186071404,46.75639035941848
2025-08-06T10:06:00-05:00,3624.76,3631.49,3620.22,3620.58,0,3624.76,3631.49,3620.22,3620.58,65.95035392590731,75.7246088780192,29.31950821443784,38.808119051215016,31.9070908206261,43.63634956009062
2025-08-06T10:12:00-05:00,3620.89,3631.32,3620.7,3630.3,0,3620.89,3631.32,3620.7,3630.3,65.15572623988804,71.39658594619584,38.706785270809505,42.509033296666885,35.14317712605495,43.76403590291745
2025-08-06T10:18:00-05:00,3630.18,3633.5,3627.43,3630.96,1,3630.18,3633.5,3627.43,3630.96,68.22675358998328,71.01746428789768,38.998751339632875,43.80059388594478,35.57759600287482,43.2252518994985
2025-08-06T10:24:00-05:00,3630.96,3631.18,3622.6,3628.73,0,3630.96,3631.18,3622.6,3628.73,65.91279090939396,68.70168528407345,35.241458278384876,41.07152141015439,29.269449514533775,37.50035602885631
2025-08-06T10:30:00-05:00,3628.71,3644.29,3627.46,3640.68,0,3628.71,3644.29,3627.46,3640.68,74.43084277375206,73.51556733821984,47.444305383106496,48.14117573119995,40.54402715770454,42.27565519406825
2025-08-06T10:36:00-05:00,3640.67,3649.37,3638.09,3646.85,1,3640.67,3649.37,3638.09,3646.85,82.51673080523872,81.46852733502837,53.115640356318494,55.12621023460922,47.15592978347754,48.75013947354288
2025-08-06T10:42:00-05:00,3646.85,3648.17,3640.1,3645.81,0,3646.85,3648.17,3640.1,3645.81,78.3129482920381,81.95566557847518,51.56766006486087,56.825945219959294,39.860839176411474,45.99138533354139
2025-08-06T10:48:00-05:00,3645.85,3657.83,3641,3655.78,0,3645.85,3657.83,3641,3655.78,80.30419606753925,83.36898951121657,58.56401183942327,62.20401002808787,42.54950528887196,46.1737272710875
2025-08-06T10:54:00-05:00,3655.78,3670.58,3654.06,3664.95,3,3655.78,3670.58,3654.06,3664.95,85.07451784675989,87.167010109128,64.14229699323188,68.21859611534735,49.87786396651634,51.14124310020755
2025-08-06T11:00:00-05:00,3664.86,3675,3663.9,3664.63,5,3664.86,3675,3663.9,3664.63,72.29768226191297,79.26154284744293,63.59500201725432,70.02258673925428,43.86789107892983,48.689769487365496
2025-08-06T11:06:00-05:00,3664.45,3666.37,3658.54,3661.74,3,3664.45,3666.37,3658.54,3661.74,63.844342722470714,68.99738571243746,60.34523546418316,67.81632254573884,31.7141620122537,38.28664916815434
2025-08-06T11:12:00-05:00,3661.75,3662.23,3640.85,3658.2,0,3661.75,3662.23,3640.85,3658.2,56.34883264719939,58.40883301763159,56.0531643060018,62.94169107009898,21.139270728547014,25.336467087805428
2025-08-06T11:18:00-05:00,3658.31,3660.93,3647.72,3651.48,0,3658.31,3660.93,3647.72,3651.48,47.056579668050986,46.5879545073266,48.95910384712242,54.83566072942041,8.82945133381157,10.101172002953295
2025-08-06T11:24:00-05:00,3651.26,3654.98,3648.36,3651.77,0,3651.26,3654.98,3648.36,3651.77,43.947820530771295,38.99178858287495,48.5822540594405,50.26947155713082,3.9466949829977764,-0.48230217921430985
2025-08-06T11:30:00-05:00,3651.44,3657.88,3647.43,3653.64,0,3651.44,3657.88,3647.43,3653.64,46.236069233909106,37.61882463049063,49.76843797707497,48.734456987377335,4.228174566811352,-4.744061310289309
2025-08-06T11:36:00-05:00,3653.49,3656.31,3644.37,3648.41,0,3653.49,3656.31,3644.37,3648.41,42.57613116788184,35.06956725020149,43.5361811189402,43.43490596812228,-2.3941725680347736,-10.745854464192846
2025-08-06T11:42:00-05:00,3648.42,3649.27,3640.67,3641.29,0,3648.42,3649.27,3640.67,3641.29,35.17752186443184,29.342041321170154,35.52014611285342,35.21457319591628,-12.297686976452695,-19.773423627887702
2025-08-06T11:48:00-05:00,3641.54,3653.79,3641.3,3653.79,0,3641.54,3653.79,3641.3,3653.79,53.7189742111526,41.05046757227042,49.045429552007796,41.45947514525285,6.054360578382091,-9.525082119435776
2025-08-06T11:54:00-05:00,3653.9,3653.9,3645.34,3645.62,0,3653.9,3653.9,3645.34,3645.62,54.3522364720189,47.869234139927634,40.001072208865246,38.17408149222361,-1.230285190646813,-8.869900184849618
2025-08-06T12:00:00-05:00,3645.58,3649.97,3642.52,3644.18,0,3645.58,3649.97,3642.52,3644.18,49.550625373086774,48.266821276621485,37.41635001793952,35.154089080578125,-6.224049625749379,-11.161922861737953
2025-08-06T12:06:00-05:00,3644.19,3646.63,3638.81,3644.47,1,3644.19,3646.63,3638.81,3644.47,47.89535004633354,47.65886959484631,37.1604291843707,33.9187624445803,-8.280846409931206,-12.919885631544462
2025-08-06T12:12:00-05:00,3644.42,3650.36,3642.22,3650.19,0,3644.42,3650.36,3642.22,3650.19,51.725259019851556,50.37080054160675,43.92205545292558,38.64757999577388,-0.47031934328463737,-7.3755296530515695
2025-08-06T12:18:00-05:00,3650.14,3653.39,3648.11,3650.39,0,3650.14,3653.39,3648.11,3650.39,55.12736510290911,54.22619811724261,44.37717846024828,41.575645466085994,1.4436255839943495,-2.795305273800598
2025-08-06T12:24:00-05:00,3650.39,3658.58,3650.39,3656.08,0,3650.39,3658.58,3650.39,3656.08,63.81433683846007,62.398260354399866,49.74980918970594,47.17236404705843,10.891549419210543,6.694376695523784
2025-08-06T12:30:00-05:00,3656,3657.14,3649.23,3655.66,0,3656,3657.14,3649.23,3655.66,59.63479373917298,63.11186025287642,48.52605647729518,49.0827864781851,7.407868861979076,8.864314911469634
2025-08-06T12:36:00-05:00,3655.65,3665.32,3654.01,3664.94,0,3655.65,3665.32,3654.01,3664.94,70.31082510356575,71.01832748591907,56.668337941929906,55.94919882857834,23.086910649137042,21.347469237618306
2025-08-06T12:42:00-05:00,3664.95,3668.96,3661.48,3668.45,2,3664.95,3668.96,3661.48,3668.45,71.77262836394856,75.4657795596258,58.91357468021502,60.71131213214156,28.198682915150783,30.764113451872173
2025-08-06T12:48:00-05:00,3668.26,3685.45,3668.26,3676.8,2,3668.26,3685.45,3668.26,3676.8,72.88331449799038,77.92998482086799,64.41505201162539,66.73188597744316,39.59596285963044,43.114924259240524
2025-08-06T12:54:00-05:00,3676.8,3683.87,3673.11,3682.47,0,3676.8,3683.87,3673.11,3682.47,74.10233145491534,79.43375810667199,67.42472123786779,71.38990232476674,47.174594971938554,53.809294415394476
2025-08-06T13:00:00-05:00,3682.47,3694.17,3681.85,3688.98,2,3682.47,3694.17,3681.85,3688.98,76.5183046537398,81.30596455819398,70.45303862898723,75.30069140884328,51.74938041100779,61.28954266779542
2025-08-06T13:06:00-05:00,3689.01,3699.81,3688.97,3694.28,3,3689.01,3699.81,3688.97,3694.28,77.36157117873827,82.20124946578498,71.96510281684806,77.65464591766373,51.7898713426712,63.72762380810758
2025-08-06T13:12:00-05:00,3694.04,3698.82,3692.09,3693.8,1,3694.04,3698.82,3692.09,3693.8,73.33680681222273,79.10915974326237,70.74570670797449,77.22164915387434,43.31697049056141,57.438555464980745
2025-08-06T13:18:00-05:00,3694.05,3696.02,3681.51,3684.9,0,3694.05,3696.02,3681.51,3684.9,63.52088086729506,69.96055241892074,64.2449442002674,71.60740073271342,28.636643612166797,42.499736814821574
2025-08-06T13:24:00-05:00,3684.89,3685.59,3677.38,3680.89,0,3684.89,3685.59,3677.38,3680.89,52.882167156198264,57.4635334040756,60.45673800742894,65.58280948824115,16.377773622089055,25.42728039506627
2025-08-06T13:30:00-05:00,3680.86,3685.5,3677.7,3685.49,0,3680.86,3685.5,3677.7,3685.49,50.028346343165474,49.27621520072031,63.44547953347775,64.44794015311419,14.215764144420113,15.094927410693415
2025-08-06T13:36:00-05:00,3685.49,3688.46,3675.67,3676.43,0,3685.49,3688.46,3675.67,3676.43,43.4986506896706,40.73371168952136,55.25613826992921,57.65724995006994,2.230462242154869,1.2707268000141276
2025-08-06T13:42:00-05:00,3676.43,3680.91,3673.23,3676.42,0,3676.43,3680.91,3673.23,3676.42,38.3994610291931,33.368040734982266,54.770078275196795,54.00223265321704,-3.562302686951947,-9.203699414039832
2025-08-06T13:48:00-05:00,3676.42,3680,3672.87,3675.58,0,3676.42,3680,3672.87,3675.58,34.80352335832501,27.892807957045704,53.639772804061785,51.50796410693643,-5.767819895475614,-15.09489436655955
2025-08-06T13:54:00-05:00,3675.52,3682.09,3674.61,3677.58,0,3675.52,3682.09,3674.61,3677.58,36.92462872802368,27.661230901568246,55.40658530972705,51.822578085514415,-3.1172809530004812,-14.975540781426183
2025-08-06T14:00:00-05:00,3677.51,3687.65,3676.04,3686.2,0,3677.51,3687.65,3676.04,3686.2,50.87008603639546,38.63265007946097,61.868114614425636,56.97709686675893,9.415137361143714,-4.644041305125159
2025-08-06T14:06:00-05:00,3685.97,3686.56,3677.74,3680.51,0,3685.97,3686.56,3677.74,3680.51,48.429318337785105,42.908866712160865,55.75488069410312,55.25411469156327,0.672922740570891,-5.033116278875006
2025-08-06T14:12:00-05:00,3680.52,3682.88,3677.89,3678.75,0,3680.52,3682.88,3677.89,3678.75,41.705354258354006,40.72374936002224,53.59426173059696,53.114568135251474,-6.451069312484115,-9.479584593877892
2025-08-06T14:18:00-05:00,3678.54,3682.94,3676.89,3678.75,0,3678.54,3682.94,3676.89,3678.75,41.407785190685146,39.92539349276403,53.341835995426166,52.099449591735564,-7.654335958895881,-11.751840607250578
2025-08-06T14:24:00-05:00,3678.75,3682.11,3676.67,3677.46,1,3678.75,3682.11,3676.67,3677.46,38.6458995679274,37.81962310369722,52.029065867099405,50.82827140625616,-10.2645345526722,-14.14281033001773
2025-08-06T14:30:00-05:00,3677.04,3677.96,3670.32,3672.04,0,3677.04,3677.96,3670.32,3672.04,29.636398047826766,30.47598217148196,46.351813752297616,46.2604951823444,-20.039558146489203,-21.85837788452806
2025-08-06T14:36:00-05:00,3672.03,3678.2,3671.27,3674.61,0,3672.03,3678.2,3671.27,3674.61,33.38515517998731,29.96674203497866,49.41016072954778,46.5295305788243,-12.170569354783035,-19.22058333217147
2025-08-06T14:42:00-05:00,3674.51,3677.3,3672.19,3673.03,2,3674.51,3677.3,3672.19,3673.03,31.409304031753088,28.55423788341264,47.88982826751201,45.77158549324934,-11.386664460620091,-16.853548078625245
2025-08-06T14:48:00-05:00,3673.02,3678.35,3670.16,3677.77,2,3673.02,3678.35,3670.16,3677.77,48.9898905485827,41.05004457385448,53.40239291232566,49.69220603478389,7.314075234555666,-1.5458759510552351
2025-08-06T14:54:00-05:00,3677.82,3686.01,3674.51,3684.8,2,3677.82,3686.01,3674.51,3684.8,65.45810409685174,59.269881652953934,60.2324631606304,56.76247812849955,29.421888685586527,22.217585258392894
2025-08-06T15:00:00-05:00,3684.55,3684.92,3674.32,3678.98,0,3684.55,3684.92,3674.32,3678.98,63.92110330764258,66.88625885277568,55.278185963299094,56.64975650424249,24.866066422275622,30.22711744832693
2025-08-06T15:06:00-05:00,3679.05,3683.86,3677.26,3678.64,0,3679.05,3683.86,3677.26,3678.64,60.21811300514042,67.58297491691569,55.12337809392828,56.52353702094718,23.62147531428181,32.77163564746827
2025-08-06T15:12:00-05:00,3678.65,3678.73,3675.51,3678.01,0,3678.65,3678.73,3675.51,3678.01,55.756168369149066,64.13122690283639,54.31759862550343,55.801568642722415,20.37035655774186,30.854692181823538
2025-08-06T15:18:00-05:00,3678.01,3678.47,3675.89,3677.02,0,3678.01,3678.47,3675.89,3677.02,51.61159849630346,58.80724905956736,53.2566035674633,54.57632575707414,15.466417421592453,25.443428242291006
2025-08-06T15:24:00-05:00,3677.02,3681.99,3676.15,3676.53,0,3677.02,3681.99,3676.15,3676.53,47.27883932693096,52.49776192247859,53.085244195930045,53.767805943379464,11.68796713990782,19.222108314166544
2025-08-06T15:30:00-05:00,3676.75,3678.98,3670.99,3673.35,0,3676.75,3678.98,3670.99,3673.35,37.70445303763181,42.05632983238754,50.105398837560955,51.135513295455354,-2.113190851870383,5.4684074037126535
2025-08-06T15:36:00-05:00,3673.16,3673.94,3667.4,3672.53,0,3673.16,3673.94,3667.4,3672.53,35.31743831640933,35.13741421966057,49.51167652623211,49.4262628792594,-4.601823528569921,-3.3206891247002
2025-08-06T15:42:00-05:00,3672.53,3677.45,3672.53,3673.4,1,3672.53,3677.45,3672.53,3673.4,38.65235293541526,34.31790367512642,50.77714526760974,49.55968619472028,1.0847262567083256,-3.476057103801771
2025-08-06T15:48:00-05:00,3673.26,3675.45,3670.64,3671.7,3,3673.26,3675.45,3670.64,3671.7,33.95265509529769,30.75962949451588,49.59036174597367,48.82639319854535,-4.314519627229655,-7.3197921449517835
2025-08-06T15:54:00-05:00,3671.7,3677.01,3671.54,3675.23,3,3671.7,3677.01,3671.54,3675.23,51.00345147465882,41.93080408872618,53.361984192417644,51.33307186268739,18.83547029385743,8.131699209987852
2025-08-06T16:00:00-05:00,3675.22,3682.98,3674.12,3682.73,0,3675.22,3682.98,3674.12,3682.73,63.03354283966325,56.41173569095042,59.75858387080853,57.28370682472009,42.91242482090119,33.395349518383036
2025-08-06T16:06:00-05:00,3683,3686.23,3681.04,3681.38,0,3683,3686.23,3681.04,3681.38,64.67649169464917,64.75595160759933,58.207609272076795,59.02271651652791,37.48398065248575,41.58814172919543
2025-08-06T16:12:00-05:00,3681.38,3681.78,3674.93,3678.58,0,3681.38,3681.78,3674.93,3678.58,60.18949719600879,65.43457556537223,55.36374511330496,57.74237959695254,26.013733768955035,36.89564796865458
2025-08-06T16:18:00-05:00,3678.65,3682.96,3678.64,3682.33,0,3678.65,3682.96,3678.64,3682.33,59.3423026549756,64.8457367213607,58.69119775071947,59.44716264734673,30.548295522604842,37.38713611181949
2025-08-06T16:24:00-05:00,3682.27,3682.45,3676.59,3677.38,0,3682.27,3682.45,3676.59,3677.38,47.610405021461574,55.54442208687089,53.69557515058072,56.44954689807709,10.974609576768136,22.581735534956664
2025-08-06T16:30:00-05:00,3677.48,3678.66,3666.32,3667.76,0,3677.48,3678.66,3666.32,3667.76,28.04412995792788,36.41382076511469,43.50250968781391,47.447857422174806,-22.795422771500228,-9.71196195779779
2025-08-06T16:36:00-05:00,3667.76,3667.8,3655.09,3661.47,0,3667.76,3667.8,3655.09,3661.47,23.683121691879627,23.907070215616084,37.10982950744791,38.43543254268173,-28.70988126478299,-29.642761873193805
2025-08-06T16:42:00-05:00,3661.71,3665.68,3657.6,3665.38,0,3661.71,3665.68,3657.6,3665.38,29.500294276626832,22.296114946574313,42.43041411363284,38.107980087037916,-15.131318881526639,-28.9562632995224
2025-08-06T16:48:00-05:00,3665.39,3670.85,3665.39,3668.94,0,3665.39,3670.85,3665.39,3668.94,40.628997942103695,30.092471522833193,48.12166769372098,42.343693932858535,1.2621275789066975,-15.864061376397858
2025-08-06T16:54:00-05:00,3668.92,3671.25,3666.14,3671.25,1,3668.92,3671.25,3666.14,3671.25,49.79153529905792,41.10758652898845,51.74677884311317,47.349531277076835,13.656557573726493,0.4716600456004709
2025-08-06T17:00:00-05:00,3670.91,3676.63,3666.54,3675.11,1,3670.91,3676.63,3666.54,3675.11,58.94413973897963,53.58964872305701,56.451214945206914,53.48275200082407,28.551324194650714,20.041323935419307
2025-08-06T17:06:00-05:00,3675.11,3682.08,3675.11,3680.11,5,3675.11,3682.08,3675.11,3680.11,74.81856307699714,71.41496672541098,61.015144803074946,59.91592460395165,48.722864319299134,44.56410559670391
2025-08-06T17:12:00-05:00,3680.1,3680.1,3675.51,3677.27,0,3680.1,3680.1,3675.51,3677.27,74.75805859777479,79.76610678033136,57.766795215132724,60.61445200950468,39.893256510238324,49.69186969448962
2025-08-06T17:18:00-05:00,3677.27,3678.4,3671.44,3677,0,3677.27,3678.4,3671.44,3677,72.83353797386758,81.88331827004419,57.10030983594009,60.31710369841726,34.57359311526007,47.64405381512989
2025-08-06T17:24:00-05:00,3677.2,3680.84,3676.3,3680.65,0,3677.2,3680.84,3676.3,3680.65,73.17820720349468,82.37198797245638,60.861058569441774,62.66298202299534,36.473880480510644,47.053988772695874
2025-08-06T17:30:00-05:00,3680.64,3682.58,3678.07,3678.07,0,3680.64,3682.58,3678.07,3678.07,66.74484311618966,76.9890186559198,58.243636793864496,61.567219952901176,27.575408118947475,39.16374072896629
2025-08-06T17:36:00-05:00,3678.07,3680.32,3675.86,3677.89,0,3678.07,3680.32,3675.86,3677.89,57.601891401422385,66.87270252969529,57.8604290443772,60.479709279779584,20.662717609087647,29.380603181091487
2025-08-06T17:42:00-05:00,3677.89,3682.31,3675.34,3681.61,0,3677.89,3682.31,3675.34,3681.61,56.23380777991068,60.34719194634874,61.13997219306989,62.08664834657654,22.20027922508436,25.093157009596922
2025-08-06T17:48:00-05:00,3681.61,3683.92,3679.4,3683.09,0,3681.61,3683.92,3679.4,3683.09,57.72806491582279,57.87027445689341,62.5166223377638,63.62095747546589,22.44205204136523,22.764674019219317
2025-08-06T17:54:00-05:00,3683.07,3683.97,3681.29,3683.43,0,3683.07,3683.97,3681.29,3683.43,58.551922120136666,57.10651651807758,62.27631774800409,63.973906716634964,21.051975201888112,20.46117324715734
2025-08-06T18:00:00-05:00,3683.44,3685.62,3677,3679.41,0,3683.44,3685.62,3677,3679.41,39.42060140497131,42.80377145411903,57.30529916113668,60.32370907160233,5.179060234067941,7.798491496494256
2025-08-06T18:06:00-05:00,3679.41,3683.36,3679.3,3681.17,0,3679.41,3683.36,3679.3,3681.17,38.84314952244141,35.804310369542115,58.00646853200226,58.93826491848489,6.030469792934686,2.603340637856612
2025-08-06T18:12:00-05:00,3681.17,3682.29,3676.76,3676.95,0,3681.17,3682.29,3676.76,3676.95,33.48714409561871,28.937632973014253,53.156703953084886,54.619725965041006,-2.104187698042994,-5.454320186392608
2025-08-06T18:18:00-05:00,3677.14,3679.2,3674.7,3678.72,0,3677.14,3679.2,3674.7,3678.72,34.90267232279507,27.304507579399175,54.95990596836339,53.85625406882402,1.2281652483250767,-6.2885406360246385
2025-08-06T18:24:00-05:00,3678.7,3678.7,3676.31,3677.81,0,3678.7,3678.7,3676.31,3677.81,34.48383637033085,26.95599411743468,53.96889093208933,52.81382210970177,-0.24283172377280357,-7.080898734139313
2025-08-06T18:30:00-05:00,3677.8,3682.2,3676.61,3681.09,0,3677.8,3682.2,3676.61,3681.09,54.16793111885546,41.94831100044404,57.55278612820301,55.05287235691229,12.844540431805292,2.8403259543957775
2025-08-06T18:36:00-05:00,3681.08,3684.69,3680.05,3684.58,0,3681.08,3684.69,3680.05,3684.58,63.46292368230584,56.52554606259975,61.05314402707704,58.806459093825005,21.896965864626825,14.816873898531707
2025-08-06T18:42:00-05:00,3684.46,3687.47,3682.29,3683.46,0,3684.46,3687.47,3682.29,3683.46,48.80671550869887,53.19212294076207,59.8108340311547,59.794656661055484,11.44291705258484,13.347835913438308
2025-08-06T18:48:00-05:00,3683.46,3687.09,3680.74,3683.84,1,3683.46,3687.09,3680.74,3683.84,49.1148066505781,51.965457991817246,60.56170800463276,60.86504923965759,14.37007665966938,15.013745291316077
2025-08-06T18:54:00-05:00,3683.83,3684.6,3682.43,3683.8,0,3683.83,3684.6,3682.43,3683.8,47.26741989735139,49.903813143579825,60.55048919635794,61.34350252360852,13.779222237430119,15.358378514335692
2025-08-06T19:00:00-05:00,3683.78,3683.89,3673.12,3675.1,0,3683.78,3683.89,3673.12,3675.1,31.595129450384547,37.31193590641852,50.97347029157024,54.51719880620117,3.61026807712283,7.9967414002752655
2025-08-06T19:06:00-05:00,3675.11,3675.51,3670.39,3670.77,0,3675.11,3675.51,3670.39,3670.77,19.384926091425683,22.336305373252323,46.4643136100269,47.93676333039467,-16.280956330562848,-10.118298588108058
2025-08-06T19:12:00-05:00,3670.77,3674.87,3669.72,3671.87,0,3670.77,3674.87,3669.72,3671.87,19.814588607848712,15.642607676157787,48.53033320158211,46.33649952914438,-11.939725132583215,-15.523072985005312
2025-08-06T19:18:00-05:00,3671.88,3672.87,3665.14,3666.55,0,3671.88,3672.87,3665.14,3666.55,17.018406447847006,10.803641195061154,42.97799434051166,41.663541867483104,-19.838912576118027,-23.613080737693213
2025-08-06T19:24:00-05:00,3666.5,3679.42,3664.49,3677.98,0,3666.5,3679.42,3664.49,3677.98,39.175155642467914,25.324375386069164,57.37998732064521,50.22434805902523,13.607005088913809,-2.5067923895777575
2025-08-06T19:30:00-05:00,3678,3683.03,3677.66,3680.62,0,3678,3683.03,3677.66,3680.62,50.21632344445855,40.972453592789584,60.628099990097574,56.93901613747655,24.360623121216587,15.931687215983949
2025-08-06T19:36:00-05:00,3680.49,3681.81,3676.8,3680.09,0,3680.49,3681.81,3676.8,3680.09,51.081076073867166,49.59665741267395,60.03563319505122,59.93302567376487,22.852707939531424,24.022299546563737
2025-08-06T19:42:00-05:00,3680.09,3680.87,3671.77,3671.89,0,3680.09,3680.87,3671.77,3671.89,34.91290771924371,42.112465988525294,51.01290407330767,54.84935047301741,-1.1311496606854792,10.396893535400505
2025-08-06T19:48:00-05:00,3671.88,3677.07,3671.35,3673.73,0,3671.88,3677.07,3671.35,3673.73,34.8082906489107,38.40505049236334,53.14614994568025,53.95312864112408,2.203896276671332,6.101917585692711
2025-08-06T19:54:00-05:00,3673.79,3676,3670.12,3675.2,0,3673.79,3676,3670.12,3675.2,40.46607415253996,40.541898250046486,54.65589961915674,54.53730280478663,8.73841071191188,8.463380395851113
2025-08-06T20:00:00-05:00,3675.19,3678.87,3672.41,3677.76,0,3675.19,3678.87,3672.41,3677.76,49.41414037600033,47.88410050622472,57.19815336165711,56.61327882002742,18.17718771589824,16.225427572053153
2025-08-06T20:06:00-05:00,3677.7,3683.04,3673.67,3681.71,0,3677.7,3683.04,3673.67,3681.71,54.44703548688703,54.85798689121654,60.68152049317507,60.09856757823185,25.57820634293716,25.12560278950199
