time,open,high,low,close,Volume,vsXa,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),volumeStrength,volumeStrengthMa,priceStrength,priceStrengthMa,priceVolumeStrength,priceVolumeStrengthMa
2025-08-17T10:34:15-05:00,4565.06,4565.06,4562.04,4563.56,26.2278735,0,4565.06,4565.06,4562.04,4563.56,56.303528397286,65.36521274120798,77.45231799250196,81.18301640593991,17.419083106565164,23.509586778192926
2025-08-17T10:34:30-05:00,4563.24,4564.29,4562.93,4564.29,5.08076357,0,4563.24,4564.29,4562.93,4564.29,50.648152688625785,55.823675910062406,79.08162143506674,80.70988083686504,15.312639813527886,17.285285205414212
2025-08-17T10:34:45-05:00,4564.28,4564.78,4564.21,4564.59,12.78005893,0,4564.28,4564.78,4564.21,4564.59,51.52812581459032,51.65724285854137,79.40896065241424,80.51688670991875,15.673452002352626,14.50440424270458
2025-08-17T10:35:00-05:00,4564.35,4564.86,4563.78,4564.85,2.49260786,0,4564.35,4564.86,4563.78,4564.85,53.03734706672371,50.69249942675498,79.03764701902982,79.99711231843166,14.580235442703332,12.452542348265396
2025-08-17T10:35:15-05:00,4564.86,4566.19,4564.86,4565.42,12.47359472,0,4564.86,4566.19,4564.86,4565.42,56.65387193111306,52.982537626303845,79.93575421864372,80.29143257033496,17.708809626591954,13.965598332784067
2025-08-17T10:35:30-05:00,4565.42,4566.8,4565.1,4565.1,12.98213874,0,4565.42,4566.8,4565.1,4565.1,52.17107516977424,51.00900320319017,78.04508742279056,78.96725912836409,11.403989984110893,10.35066847117089
2025-08-17T10:35:45-05:00,4565.23,4567.2,4565.22,4567.16,5.27403976,0,4565.23,4567.2,4565.22,4567.16,56.36638519119956,53.37899002839028,82.82351144820998,81.77242454768077,21.65260579098991,16.416637853967273
2025-08-17T10:36:00-05:00,4567.2,4567.2,4565.32,4565.7,17.54514114,0,4567.2,4567.2,4565.32,4565.7,39.404575948702394,42.33644663361498,78.11892609266697,79.6214974151785,3.787696354652128,6.5146646459239665
2025-08-17T10:36:15-05:00,4565.63,4567.19,4565.34,4567.19,4.93302832,0,4565.63,4567.19,4565.34,4567.19,38.88191001017389,36.96304679957409,81.85521203242956,81.29885711462937,11.25536887562108,7.545706323813098
2025-08-17T10:36:30-05:00,4567.18,4567.44,4564.98,4566.69,46.37281447,2,4567.18,4567.44,4564.98,4566.69,34.804489940983416,31.72420058962163,79.99564583338363,80.69199296117827,8.008428222942607,5.901377664371669
2025-08-17T10:36:45-05:00,4566.4,4567.39,4566.28,4567.04,8.39516443,0,4566.4,4567.39,4566.28,4567.04,36.5082783434762,30.91081721126844,80.24614383656412,80.55615384872446,8.569529834965975,5.827045212152676
2025-08-17T10:37:00-05:00,4567.03,4567.31,4563,4563.15,52.6882346,0,4567.03,4567.31,4563,4563.15,11.44336617461179,12.759874150032598,62.16317411985452,67.26312027430727,-30.74674554414628,-22.603680070565453
2025-08-17T10:37:15-05:00,4563.15,4563.9,4562.47,4562.48,21.25302708,0,4563.15,4563.9,4562.47,4562.48,6.52794287275983,1.2296362879996465,58.59996103737664,58.4035506417302,-27.580423504682283,-33.346135897374566
2025-08-17T10:37:30-05:00,4562.48,4562.48,4561.03,4561.71,14.01033823,0,4562.48,4562.48,4561.03,4561.71,6.12196973566229,-3.736151119260887,54.14528122784763,51.12285662949065,-23.766795617752354,-35.04559202109794
2025-08-17T10:37:45-05:00,4562.05,4563.67,4562.04,4563.15,14.59352654,0,4562.05,4563.67,4562.04,4563.15,15.7403712715351,1.9496851135340751,64.95837071467963,55.96551296630491,-6.681943157869959,-22.435103596160253
2025-08-17T10:38:00-05:00,4563.62,4564.63,4562.78,4564.63,11.36027534,0,4563.62,4564.63,4562.78,4564.63,29.040201263744642,15.469018380619351,72.24146353674855,64.12638065111443,5.475490283636805,-6.541129447978433
2025-08-17T10:38:15-05:00,4564.14,4564.14,4562.61,4563.12,0.2617059,0,4564.14,4564.14,4562.61,4563.12,36.725391486250984,28.49719409644451,64.18225834930556,62.683004044265324,0.5839237726264889,-1.7031138624043543
2025-08-17T10:38:30-05:00,4563.03,4564.56,4563.03,4564.2,8.80149361,0,4563.03,4564.56,4563.03,4564.2,48.45703250696684,43.93322742341714,69.43580214299581,66.28419501979272,10.858010046083121,8.601034573448597
2025-08-17T10:38:45-05:00,4564.05,4564.52,4564.02,4564.22,0.58963029,0,4564.05,4564.52,4564.02,4564.22,55.07747419641721,56.330549012173506,69.0426035027211,67.97811952524177,13.621964615139163,15.600764869004506
2025-08-17T10:39:00-05:00,4564.25,4565.22,4564.24,4565.02,2.62719022,0,4564.25,4565.22,4564.24,4565.02,61.787851227670345,66.8971799087946,72.28045290794307,71.30970057987737,20.330399686892054,23.60999908883916
2025-08-17T10:39:15-05:00,4565.01,4565.55,4563.01,4565.54,27.51973341,1,4565.01,4565.55,4563.01,4565.54,54.64050393879252,66.0677981873854,73.89245315710771,74.11422270526948,19.931083913097883,26.640322994822625
2025-08-17T10:39:30-05:00,4565.55,4565.55,4563.66,4563.7,1.39303631,0,4565.55,4565.55,4563.66,4563.7,52.8186260424109,63.45331526155598,65.20153382105597,69.0555542618567,9.934777195154968,20.127027196065775
2025-08-17T10:39:45-05:00,4563.93,4564.56,4563.55,4564.3,2.04902851,0,4563.93,4564.56,4563.55,4564.3,53.456861915664845,61.67641163862239,68.80862026455014,69.19081583739072,13.538220914040346,18.94418050901002
2025-08-17T10:40:00-05:00,4564.46,4564.48,4563,4563.01,19.90117627,0,4564.46,4564.48,4563,4563.01,33.5995925676808,45.416363762013994,60.86668662895613,63.34280226694198,-1.7945974251394763,6.513779866852966
2025-08-17T10:40:15-05:00,4563.02,4563.02,4560.51,4562.01,17.27061356,0,4563.02,4563.02,4560.51,4562.01,30.525085396149343,34.76672502130508,54.233088833980965,55.69353176847574,-6.720830020108508,-3.4455401553371363
2025-08-17T10:40:30-05:00,4562.32,4562.78,4562.09,4562.56,1.68686781,0,4562.32,4562.78,4562.09,4562.56,31.81793629847239,30.25812144160555,59.02941028288039,55.62778230672815,-0.7350415351665328,-4.0305547877797485
2025-08-17T10:40:45-05:00,4562.55,4563.65,4562.51,4563.65,13.73164506,0,4562.55,4563.65,4562.51,4563.65,48.897214087894554,40.55545544218984,66.4788436972743,61.21321305396866,16.641554403783733,8.419041201092892
2025-08-17T10:41:00-05:00,4563.59,4563.6,4562.62,4563.3,2.95399452,0,4563.59,4563.6,4562.62,4563.3,56.54198815151015,51.20947296125835,64.568805938249,62.724959530229704,18.15146091139002,15.612806187439833
2025-08-17T10:41:15-05:00,4563.26,4563.6,4562,4563.43,33.09855642,3,4563.26,4563.6,4562,4563.43,57.717318717031546,57.331477743832735,65.24198536387321,64.16852322037305,22.713863538472538,22.501450193994707
2025-08-17T10:41:30-05:00,4563.44,4566.1,4563.43,4566.1,13.56569493,0,4563.44,4566.1,4563.43,4566.1,68.66774138237544,68.25404191615175,77.01245112153104,73.57982307559067,41.44927403220619,39.3740640079244
2025-08-17T10:41:45-05:00,4566.29,4566.52,4565.88,4566.25,3.17551535,0,4566.29,4566.52,4565.88,4566.25,71.36980375589445,75.17487086559865,77.19147389484951,78.18984276903355,41.72062727356735,47.243994811448204
2025-08-17T10:42:00-05:00,4566.25,4567.39,4566.25,4567.02,6.76871767,0,4566.25,4567.39,4566.25,4567.02,75.78150416829945,81.2238308090346,78.65857281616181,81.33754844908012,41.45328987580467,50.20220034361579
2025-08-17T10:42:15-05:00,4567.02,4567.36,4566.64,4567.35,0.99128314,0,4567.02,4567.36,4566.64,4567.35,77.02088110145404,84.3331900582997,79.3239087219056,83.04185536108618,38.936241841852826,48.93474759409989
2025-08-17T10:42:30-05:00,4567.13,4567.86,4567.12,4567.86,2.75604377,0,4567.13,4567.86,4567.12,4567.86,78.52771247946465,86.11262849488477,80.53028931819881,84.34923135679932,38.482665600607255,47.06173009064971
2025-08-17T10:42:45-05:00,4567.85,4567.89,4567.55,4567.89,3.81184103,0,4567.85,4567.89,4567.55,4567.89,75.16283617899794,83.64718609635175,80.35233442470977,84.40599614677863,33.994192862242414,41.986411378908464
2025-08-17T10:43:00-05:00,4567.56,4567.61,4565.72,4567.27,20.24049488,1,4567.56,4567.61,4565.72,4567.27,53.90302814549244,66.14285484580982,77.15577815841526,81.66405088269619,19.547721212056093,28.26835664812198
2025-08-17T10:43:15-05:00,4567.52,4567.77,4566.46,4566.63,14.21055819,0,4567.52,4567.77,4566.46,4566.63,44.595982443056684,50.401559238909165,73.67494706894192,77.42809760957972,10.060673417282791,14.30878308260202
2025-08-17T10:43:30-05:00,4566.63,4567.19,4566.12,4566.54,12.12373892,0,4566.63,4567.19,4566.12,4566.54,40.87559836223707,39.87630859683049,72.10476161600181,73.96290845490952,6.555929663296875,4.9201258681633675
2025-08-17T10:43:45-05:00,4566.4,4566.4,4565.1,4565.98,3.99320604,0,4566.4,4566.4,4565.1,4565.98,39.20728998657791,33.75963819132778,68.91161762351832,69.80285470659011,2.0392681678820543,-2.655644346331888
2025-08-17T10:44:00-05:00,4565.54,4565.73,4564.61,4564.78,5.73071541,0,4565.54,4565.73,4564.61,4564.78,34.65395272096974,28.021202817227078,61.97117370614179,62.722442683763816,-6.5527862434049124,-11.99550036453294
2025-08-17T10:44:15-05:00,4564.77,4566.35,4564.58,4564.84,12.56776943,0,4564.77,4566.35,4564.58,4564.84,42.20742741765544,31.565492170770792,62.83511902196442,60.100410107836964,-0.07783934455489572,-10.915733067781073
2025-08-17T10:44:30-05:00,4565.2,4566.36,4564.82,4566.35,0.62431549,0,4565.2,4566.36,4564.82,4566.35,45.96556836755373,36.84484935788518,71.5245485775717,65.43372872998485,10.088198206163689,-2.064545048638035
2025-08-17T10:44:45-05:00,4566.36,4566.36,4565.99,4566.36,2.98609477,0,4566.36,4566.36,4565.99,4566.36,48.49977659603028,42.030526113649984,71.83024236318026,68.5034586894901,11.286360812997538,3.9381247682674294
2025-08-17T10:45:00-05:00,4566.36,4567.06,4565.99,4565.99,4.12845071,0,4566.36,4567.06,4565.99,4565.99,47.07481189113801,44.116063493510076,69.61248968463367,68.65108673342638,6.888874024047964,4.350354434067138
2025-08-17T10:45:15-05:00,4565.99,4566.1,4564.95,4565.24,4.78158593,0,4565.99,4566.1,4564.95,4565.24,39.4842313459082,40.02292467070765,65.602192231398,66.01066083825413,-3.928457672053895,-2.8163758700575245
2025-08-17T10:45:30-05:00,4565.72,4565.98,4562.43,4562.43,31.80684043,0,4565.72,4565.98,4562.43,4562.43,15.234572334725058,20.682236154848916,45.731656563362954,50.40224470593704,-29.414016095471705,-24.447783353112484
2025-08-17T10:45:45-05:00,4562.61,4564.35,4562.61,4564.35,9.8270624,0,4562.61,4564.35,4562.61,4564.35,24.890478853811892,18.85476874069249,61.516490259847735,54.707907537631186,-6.458180557306231,-17.557959508105732
2025-08-17T10:46:00-05:00,4564.33,4565.65,4564.24,4565.34,4.90734334,0,4564.33,4565.65,4564.24,4565.34,32.51306282074187,23.945206929103847,67.33453890802171,61.24848946048224,3.163524365319629,-6.780514323105519
2025-08-17T10:46:15-05:00,4565.33,4565.53,4564.33,4564.33,4.34152009,0,4565.33,4565.53,4564.33,4564.33,35.15222509852347,28.847152032585164,61.48520628114278,60.436188719201894,-1.3419185402501366,-4.3521443162647815
2025-08-17T10:46:30-05:00,4564.36,4565.19,4564.36,4565.19,2.04759529,0,4564.36,4565.19,4564.36,4565.19,39.591703183164704,34.96210488788495,67.07514597349665,64.43067798711417,6.143178099296487,2.738069011695834
2025-08-17T10:46:45-05:00,4565.06,4565.5,4565.06,4565.24,1.72645267,0,4565.06,4565.5,4565.06,4565.24,43.50767521493981,41.115818106721406,67.36050195328563,66.70470113881828,8.390953422188314,7.97245014153003
2025-08-17T10:47:00-05:00,4565.14,4565.85,4564.87,4564.87,5.21345787,0,4565.14,4565.85,4564.87,4564.87,44.159362674815284,44.70428964590507,65.19726370758528,66.28822954671709,7.565150922900027,9.885023983738666
2025-08-17T10:47:15-05:00,4564.86,4565.08,4564.51,4564.87,3.83610017,0,4564.86,4565.08,4564.51,4564.87,47.61080790266645,48.91820593021796,65.85091909212666,66.56319267202267,11.419076896445056,13.454985496691428
2025-08-17T10:47:30-05:00,4564.87,4565.03,4562.19,4562.44,6.04236493,0,4564.87,4565.03,4562.19,4562.44,29.92133870528567,37.82781760942089,48.8888167418627,54.25619279075964,-14.691627691750424,-4.18860415228702
2025-08-17T10:47:45-05:00,4562.34,4562.57,4560.69,4561.45,5.51942549,0,4562.34,4562.57,4560.69,4561.45,25.839397244509485,29.36224368832228,42.45547932578281,43.71570250428241,-20.536377618425895,-17.072555273410135
2025-08-17T10:48:00-05:00,4561.23,4562.51,4561.23,4561.61,12.556036,0,4561.23,4562.51,4561.23,4561.61,39.86597244498432,35.40264288285186,45.45858969485078,41.019789285752694,-0.7590114087047818,-8.86719697004481
2025-08-17T10:48:15-05:00,4561.81,4563.34,4561.59,4562.14,10.70089594,0,4561.81,4563.34,4561.59,4562.14,50.972790974028996,46.333072604955184,51.02355817464803,44.123831771937255,16.028958494276935,7.397126872101088
2025-08-17T10:48:30-05:00,4562.49,4562.56,4561.52,4562.04,4.74319525,0,4562.49,4562.56,4561.52,4562.04,52.956955860348614,52.986961343800566,49.92077255872117,45.26388807055973,16.12570526872638,15.396022339257744
2025-08-17T10:48:45-05:00,4562.05,4562.29,4562.04,4562.05,4.17353732,0,4562.05,4562.29,4562.04,4562.05,53.84900246519618,56.70453221461212,50.14642761955693,46.46804322296906,16.252997177448105,19.33314830935233
2025-08-17T10:49:00-05:00,4562.05,4562.65,4561.51,4561.51,19.61383313,2,4562.05,4562.65,4561.51,4561.51,45.07392885289674,51.7899880278588,46.38338796670948,44.71722749955305,8.472088762954552,15.296395904452826
2025-08-17T10:49:15-05:00,4561.51,4562.52,4561.51,4562.52,4.03051826,0,4561.51,4562.52,4561.51,4562.52,49.44098023385703,52.268688068866645,55.210621414841604,50.67578401932825,18.682020371593087,20.44266115546106
2025-08-17T10:49:30-05:00,4562.51,4563.69,4562.51,4563.68,3.22497166,0,4562.51,4563.69,4562.51,4563.68,57.34509878919153,57.85895251561027,64.12022372699842,60.250926360943936,31.393571836312987,31.68833565131868
2025-08-17T10:49:45-05:00,4563.68,4563.99,4563.14,4563.99,3.47873683,0,4563.68,4563.99,4563.14,4563.99,64.26968899883967,65.1995445158121,66.51342469426518,66.66628700231097,36.81749559525616,40.47812190076759
2025-08-17T10:50:00-05:00,4563.99,4564.99,4563.99,4564.71,9.96595079,0,4563.99,4564.99,4563.99,4564.71,74.63251445643843,75.8638285264357,69.6914890562397,71.96795104294267,43.820572710282384,49.15020874841017
2025-08-17T10:50:15-05:00,4564.7,4564.99,4563.7,4564.85,3.42239156,0,4564.7,4564.99,4563.7,4564.85,74.53613612233669,80.36358718559477,70.23768369312313,74.60626365949226,40.66301924454696,50.17899021838846
2025-08-17T10:50:30-05:00,4564.86,4565.86,4563.19,4563.4,19.75358266,0,4564.86,4565.86,4563.19,4563.4,45.56235476499002,60.736338089676636,61.2715210761932,68.8833276347871,17.526075043114982,32.884252426724544
2025-08-17T10:50:45-05:00,4563.51,4563.65,4559.89,4560.91,32.2693574,0,4563.51,4563.65,4559.89,4560.91,23.387887454754633,34.617172188383506,41.379440344014554,51.16886123536736,-9.408391637594116,4.168320069594653
2025-08-17T10:51:00-05:00,4561.07,4561.07,4560.5,4560.62,1.01103975,0,4561.07,4561.07,4560.5,4560.62,19.727399834048022,19.151433161081982,39.86192694055014,41.287564820142585,-12.11615476795321,-11.983912050378393
2025-08-17T10:51:15-05:00,4560.73,4560.73,4559.86,4560.17,4.59968175,0,4560.73,4560.73,4559.86,4560.17,17.85954845480652,10.542160558257038,37.31224601178706,34.62213410833537,-13.069072647708799,-20.363840354673464
2025-08-17T10:51:30-05:00,4560.11,4561.05,4558.75,4560.47,22.23754753,1,4560.11,4561.05,4558.75,4560.47,34.603693783802456,19.311583525834216,40.49724574401403,34.02203650699399,0.6503316025459137,-13.75353540536691
2025-08-17T10:51:45-05:00,4560.43,4560.68,4559.1,4560.35,46.25907883,4,4560.43,4560.68,4559.1,4560.35,40.41074029817562,28.64065195330255,41.07732682727618,34.64380275860043,8.24551220256894,-4.1607505578073205
2025-08-17T10:52:00-05:00,4560.34,4562.9,4560.09,4561.35,3.96129906,0,4560.34,4562.9,4560.09,4561.35,44.437612010980864,36.97190646478341,51.302346228581015,43.00092617736561,16.404572151868408,7.317453914921195
2025-08-17T10:52:15-05:00,4561.36,4561.45,4560.83,4561.45,2.31277396,0,4561.36,4561.45,4560.83,4561.45,46.62089587237715,43.24778898075385,53.41933552691427,49.062709409901764,18.01344012923504,14.685429055012579
2025-08-17T10:52:30-05:00,4562.03,4562.53,4560.13,4560.46,42.79091812,2,4562.03,4562.53,4560.13,4560.46,34.65915536481346,37.911083124719156,45.60848620324575,46.652554556315856,7.470922045371964,10.90392297097237
2025-08-17T10:52:45-05:00,4560.38,4563.04,4560.05,4562.28,18.26107219,0,4560.38,4563.04,4560.05,4562.28,44.46846439926649,42.710161906895024,60.4141425506988,56.541866186375444,23.05415582337604,20.60558189572555
2025-08-17T10:53:00-05:00,4563.04,4563.56,4561.57,4561.57,28.05383623,0,4563.04,4563.56,4561.57,4561.57,44.22711353482099,44.80265915243559,54.86592865354125,57.215317424300615,17.971100912275528,21.384339696671027
2025-08-17T10:53:15-05:00,4561.85,4563.69,4561.85,4562.33,26.17907185,1,4561.85,4563.69,4561.85,4562.33,50.07568032354672,50.00363141862573,60.40160481697035,61.50386335931097,25.182924987141238,26.81060787596117
2025-08-17T10:53:30-05:00,4562.38,4564.42,4562.38,4562.73,42.46352809,3,4562.38,4564.42,4562.38,4562.73,55.21026740137148,56.06076719509334,61.820831538366406,64.34857534447873,29.307061621414693,32.044942170465276
2025-08-17T10:53:45-05:00,4562.84,4562.84,4560.57,4560.63,21.57236238,0,4562.84,4562.84,4560.57,4560.63,46.22044988446276,52.12119607550778,43.60979239391131,52.10553823311767,9.24032910512013,19.455698382661414
2025-08-17T10:54:00-05:00,4561.06,4563.27,4560.86,4562.6,3.67564715,0,4561.06,4563.27,4560.86,4562.6,44.51875012798865,48.69075429009522,58.90229924397228,57.16145994800032,18.18581754114151,19.58378246058293
2025-08-17T10:54:15-05:00,4562.61,4564.82,4562.61,4563.18,36.85820187,2,4562.61,4564.82,4562.61,4563.18,51.278587094689954,51.652548781174374,63.27771166431006,62.478100924738825,25.462462658840632,24.561676915242955
