time,open,high,low,close,Volume,vsXa,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),volumeStrength,volumeStrengthMa,priceStrength,priceStrengthMa,priceVolumeStrength,priceVolumeStrengthMa
2025-06-15T19:30:00-05:00,2543.19,2549,2539.04,2545.21,876.18237463,0,2543.19,2549,2539.04,2545.21,63.32214690463752,74.83109047897224,5.485046125552429,7.735095168316893,28.609799582092183,38.80209521122832
2025-06-15T20:00:00-05:00,2545.21,2547.02,2520.14,2522.98,3482.95756805,0,2545.21,2547.02,2520.14,2522.98,29.098684272383622,46.03769963639709,-0.22851043971220975,3.29999719797853,-28.66607223032999,-1.085273995940959
2025-06-15T20:30:00-05:00,2523.11,2559.76,2515.23,2554.48,3212.57395221,0,2523.11,2559.76,2515.23,2554.48,52.53361540855862,48.72200035408856,8.136013882605699,7.106507069784392,16.65829417380026,12.109417812383416
2025-06-15T21:00:00-05:00,2554.65,2579.5,2554.65,2569.96,3830.55419271,0,2554.65,2579.5,2554.65,2569.96,66.22065302401272,59.57013905902666,13.818039049065302,12.890390574979023,44.15583889375691,37.56425366778933
2025-06-15T21:30:00-05:00,2569.86,2578.57,2566.86,2575,1271.20369173,0,2569.86,2578.57,2566.86,2575,72.74108414882583,69.44677542180929,15.224437111571195,16.51533630749191,44.616586379746906,49.417934371534
2025-06-15T22:00:00-05:00,2574.89,2576.03,2565.16,2572.68,1899.03841076,1,2574.89,2576.03,2565.16,2572.68,69.96426323448577,72.12012017875631,14.293355980594633,17.356189515869996,39.39692389914715,50.57041113201156
2025-06-15T22:30:00-05:00,2572.68,2574.1,2568.32,2568.91,626.990202,0,2572.68,2574.1,2568.32,2568.91,64.67595854438423,69.40574342323983,13.001088381789739,16.53586145321282,32.36297160080711,45.048247563716956
2025-06-15T23:00:00-05:00,2568.95,2579.06,2567.18,2573.43,1762.43961845,1,2568.95,2579.06,2567.18,2573.43,64.28884834771765,67.57726984506974,14.22869003391624,16.726668066805697,31.647786234470214,40.85628584775214
2025-06-15T23:30:00-05:00,2573.34,2579.01,2570.92,2576.57,1000.12307873,0,2573.34,2579.01,2570.92,2576.57,66.8404257098523,68.2759922511527,15.410902180369671,17.3705721972759,31.325717439834005,37.66330341057082
2025-06-16T00:00:00-05:00,2576.34,2598.48,2573.92,2597.49,2508.18045726,0,2576.34,2598.48,2573.92,2597.49,82.0461729616174,79.44672267215141,22.408162485692564,22.506742181114674,42.61974371395588,43.626634144485436
2025-06-16T00:30:00-05:00,2597.42,2621.15,2595.3,2607.9,3343.12246161,0,2597.42,2621.15,2595.3,2607.9,80.02597412669309,83.01006668268246,26.870162414056576,27.93095505716277,43.42168152942212,46.45118155357437
2025-06-16T01:00:00-05:00,2607.78,2617.18,2603.83,2611.67,1153.84468058,0,2607.78,2617.18,2603.83,2611.67,78.57138415114996,83.33256757973368,28.3129479877902,31.261900051735996,39.54512264034805,44.49163516319458
2025-06-16T01:30:00-05:00,2611.6,2620.63,2606.1,2608.06,1438.49706298,0,2611.6,2620.63,2606.1,2608.06,70.4024092627765,77.10703313875264,26.812144798473614,31.381242046856407,31.979957633094937,37.606421039172574
2025-06-16T02:00:00-05:00,2608.2,2640,2608.2,2624.52,12174.31774131,3,2608.2,2640,2608.2,2624.52,76.02088822612606,77.82644423184863,31.68220800627815,34.565381216804056,41.59519480210786,40.9917244490094
2025-06-16T02:30:00-05:00,2624.45,2633.15,2622.59,2629.22,1969.26409098,0,2624.45,2633.15,2622.59,2629.22,77.08411860830283,78.56735347222029,33.31339859236795,36.80474395523721,39.41556271168554,40.73057184079394
2025-06-16T03:00:00-05:00,2629.28,2631.65,2622,2623.84,1094.26979163,0,2629.28,2631.65,2622,2623.84,75.1398400137512,77.23217328940355,31.4383063167668,36.04054102872951,32.52551795606303,35.419153122555834
2025-06-16T03:30:00-05:00,2623.61,2630.74,2622.7,2630.74,1075.96370997,0,2623.61,2630.74,2622.7,2630.74,75.20169204473638,76.44233962218195,32.562169560449114,36.04842925728854,30.58154922375465,31.38071860986
2025-06-16T04:00:00-05:00,2630.69,2631.31,2622.78,2624.86,925.43870665,0,2630.69,2631.31,2622.78,2624.86,68.76932939977137,71.22048442121043,30.28569884845947,33.96752700173829,22.14763512595249,23.288254842327177
2025-06-16T04:30:00-05:00,2624.99,2626.08,2618.95,2621.89,1545.73129158,1,2624.99,2626.08,2618.95,2621.89,57.30834670724538,60.30510269030004,28.671234247814198,31.446822933262794,11.60757306138411,11.87948803241872
2025-06-16T05:00:00-05:00,2621.89,2634.52,2621.55,2626.59,2339.1674633,1,2621.89,2634.52,2621.55,2626.59,56.17760889602434,54.351018052766364,30.030535341861906,30.968704084818736,11.04469943733144,6.355010358901225
2025-06-16T05:30:00-05:00,2626.48,2626.99,2610.9,2617.12,1452.54512095,0,2626.48,2626.99,2610.9,2617.12,48.302654721897866,45.99793144983184,26.919440981014507,28.287720433264372,2.602352928498848,-1.9332119848568752
2025-06-16T06:00:00-05:00,2617.55,2617.55,2592.57,2598.07,2488.03821871,0,2617.55,2617.55,2592.57,2598.07,33.028872576536436,31.329122711209905,21.212808975282798,22.76218156673433,-15.790506375612646,-18.583714410224623
2025-06-16T06:30:00-05:00,2598.07,2620.59,2597.21,2617.78,1584.02386337,0,2598.07,2620.59,2597.21,2617.78,40.20020886804837,30.258335251858224,26.855894541273013,24.259475876837715,-4.070839229114852,-17.035044337656675
2025-06-16T07:00:00-05:00,2617.2,2617.58,2605,2610.02,1578.28493108,0,2617.2,2617.58,2605,2610.02,39.18498570132203,29.832075235090702,24.055473311366676,23.001909122680754,-6.9552299195158485,-17.38065548032568
2025-06-16T07:30:00-05:00,2610.03,2619.79,2606.63,2615.7,2002.62248466,0,2610.03,2619.79,2606.63,2615.7,47.53750993178251,36.68623359158983,25.954036649644497,23.9439667841018,0.23488279996190306,-11.159725115019668
2025-06-16T08:00:00-05:00,2615.63,2619.23,2608.56,2613.01,2167.95010726,1,2615.63,2619.23,2608.56,2613.01,42.62757033394371,37.260706125901336,24.98687540027271,23.841366738409654,-3.857996846130767,-10.161193325177104
2025-06-16T08:30:00-05:00,2613,2647.09,2610.38,2641.03,12871.46388266,2,2613,2647.09,2610.38,2641.03,81.46027023743056,66.64234053257131,33.43794646468581,30.111058919787677,31.654221668925235,17.094891517227694
2025-06-16T09:00:00-05:00,2640.84,2646.79,2628,2640.93,9291.36970096,2,2640.84,2646.79,2628,2640.93,79.90828199526209,79.87057435521831,34.16977823748144,33.712800122142426,32.539984098597785,31.18371089588227
2025-06-16T09:30:00-05:00,2640.93,2658.71,2638.41,2640.99,6240.72281522,3,2640.93,2658.71,2638.41,2640.99,75.43345828376148,82.93782447482722,34.89595910241278,35.97115903747324,32.22318048798073,37.77138935964371
2025-06-16T10:00:00-05:00,2641,2646.93,2635.5,2638.52,2957.40093499,2,2641,2646.93,2635.5,2638.52,68.94105668769294,79.2129407654708,33.980706782114645,36.27742231051549,26.411906448817035,36.27779716929318
2025-06-16T10:30:00-05:00,2638.5,2648.37,2629.69,2633.35,5279.20635606,2,2638.5,2648.37,2629.69,2633.35,58.371722751199044,69.01052279306273,32.29289551723015,35.01077288870122,17.00777952682412,28.003662007765765
2025-06-16T11:00:00-05:00,2633.47,2646.79,2629.17,2637.41,3356.14506915,1,2633.47,2646.79,2629.17,2637.41,55.27689825435523,61.18026764204106,33.234521898108,34.88320270609354,17.37383025945849,23.56059187878965
2025-06-16T11:30:00-05:00,2637.42,2643.79,2628.66,2637.17,1995.34869424,0,2637.42,2643.79,2628.66,2637.17,51.47748797932476,54.139673646307024,32.818095652647095,34.31332517777041,14.533161883149353,18.702022728750457
2025-06-16T12:00:00-05:00,2637.05,2642.79,2632.2,2638.96,2324.05460221,1,2637.05,2642.79,2632.2,2638.96,52.287921561967025,51.12496361257136,33.50996986142527,34.38012403878749,15.798374826109438,16.869512519994903
2025-06-16T12:30:00-05:00,2638.96,2643.69,2629.99,2634.91,2378.78612419,0,2638.96,2643.69,2629.99,2634.91,46.11189083031031,45.18113670467784,32.59653507453824,33.61135015709334,10.244227513510243,11.700993691408643
2025-06-16T13:00:00-05:00,2634.74,2646.72,2632.76,2644.31,2044.62659028,0,2634.74,2646.72,2632.76,2644.31,50.90808139682241,46.07059329444025,35.90780834519677,35.56408604276968,19.056144321798943,15.619156633913278
2025-06-16T13:30:00-05:00,2644.4,2655.79,2638.77,2655.35,1944.23595532,0,2644.4,2655.79,2638.77,2655.35,57.72244104213027,51.788763794952835,39.24224789219883,38.83955998241428,27.83084187416632,23.916979944391123
2025-06-16T14:00:00-05:00,2654.91,2672.24,2645.9,2666.37,6074.75533829,1,2654.91,2672.24,2645.9,2666.37,67.51310253295583,62.00862175309534,42.62869711207275,42.77654714294823,37.527857784247054,34.99121513857253
2025-06-16T14:30:00-05:00,2666.95,2667.4,2650.03,2661.79,3720.95062784,0,2666.95,2667.4,2650.03,2661.79,60.05112787217453,61.67389749398168,41.14478425630396,43.42821997202417,28.23510792400233,33.404056906472725
2025-06-16T15:00:00-05:00,2661.64,2662.41,2645.11,2659.7,4627.39344278,2,2661.64,2662.41,2645.11,2659.7,52.10658848663208,55.8253827727519,40.13798684585552,42.81413068865867,20.613814369942574,26.875319914274137
2025-06-16T15:30:00-05:00,2659.46,2681.97,2656.88,2670.82,3923.58203334,0,2659.46,2681.97,2656.88,2670.82,53.445706086276736,53.99725481025702,43.420795389815765,44.68732109591918,24.23065185889547,26.09386215398669
2025-06-16T16:00:00-05:00,2670.81,2672.9,2651.89,2659.18,3329.59469314,0,2670.81,2672.9,2651.89,2659.18,46.23148742499518,47.81626959052113,40.163672158634554,42.95827020291205,13.501634336503772,17.599812325268587
2025-06-16T16:30:00-05:00,2659.26,2659.67,2645.99,2650.19,2307.68000107,0,2659.26,2659.67,2645.99,2650.19,38.56798790608173,39.33584832181141,37.124445109164064,39.70590588808393,2.828602107470799,5.63852053513269
2025-06-16T17:00:00-05:00,2650.07,2658.88,2649.15,2657,1537.95166065,0,2650.07,2658.88,2649.15,2657,38.28338380248609,35.268752999882864,38.593501480439,39.056807637550015,4.136524345457718,0.9522645618891996
2025-06-16T17:30:00-05:00,2656.99,2657.17,2545.22,2571.6,23056.04049507,0,2656.99,2657.17,2545.22,2571.6,5.12067598652899,9.452725093298035,12.541798602911193,19.625883333870448,-50.713872784706496,-41.037604782633665
2025-06-16T18:00:00-05:00,2571.42,2597.85,2562.14,2576.47,9228.57298754,0,2571.42,2597.85,2562.14,2576.47,10.595050730612229,1.7791881175312412,12.27027221320306,10.271793740642543,-43.812057038661244,-55.2386607332256
2025-06-16T18:30:00-05:00,2576.36,2581.13,2536.3,2545.27,7881.46382344,0,2576.36,2581.13,2536.3,2545.27,9.904398139868348,-1.5561151588145705,3.1276936597057166,-0.5812687133094521,-48.893749061278044,-64.6156301384063
2025-06-16T19:00:00-05:00,2545.41,2573.55,2524.22,2571.77,11584.71901867,1,2545.41,2573.55,2524.22,2571.77,22.95823073202062,7.507785786329752,9.769066830536644,-0.29428760463463277,-58.84209504562883,-74.69076559779842
2025-06-16T19:30:00-05:00,2572.25,2589.61,2558.77,2588.24,5476.33694034,0,2572.25,2589.61,2558.77,2588.24,34.344362458739255,21.297584218103932,17.860207296059734,6.544512574037151,-35.521029824982335,-60.516810051722715
2025-06-16T20:00:00-05:00,2588.56,2593.14,2574.32,2579.96,2632.31572752,0,2588.56,2593.14,2574.32,2579.96,39.39164923856349,32.54489164233706,17.528158310517476,10.423467314025704,-27.979766905867734,-46.35735830381322
2025-06-16T20:30:00-05:00,2580.01,2591.2,2578.31,2581.71,1968.30775222,0,2580.01,2591.2,2578.31,2581.71,42.35312479059973,40.7078913769472,19.235622428606696,14.28969597857098,-21.71900847099519,-33.34932826428559
2025-06-16T21:00:00-05:00,2581.71,2582.15,2562.2,2564.19,3024.34938123,0,2581.71,2582.15,2562.2,2564.19,37.30147990970386,41.13770282332798,13.384296771419011,12.423446455700708,-25.41485271654372,-28.653105735665115
2025-06-16T21:30:00-05:00,2564.61,2617.16,2558.87,2609.26,5204.92415026,0,2564.61,2617.16,2558.87,2609.26,55.73062339711454,54.696706902538864,29.14792527661826,23.429548742426125,-2.426311131395117,-8.954490337416662
2025-06-16T22:00:00-05:00,2609.44,2619.44,2601.57,2608.02,3818.59297891,0,2609.44,2619.44,2601.57,2608.02,57.427658006482005,61.99304923118303,30.751932237615012,30.011013929732453,1.3945641529131905,3.348017997958129
2025-06-16T22:30:00-05:00,2608.27,2614.41,2604.67,2608.23,1492.98370356,0,2608.27,2614.41,2604.67,2608.23,57.33182958641692,64.83662420017751,31.868573982695867,33.98148419226209,2.8036419168473152,9.968414428222506
2025-06-16T23:00:00-05:00,2608.23,2611.19,2593.2,2596.4,2182.32600493,0,2608.23,2611.19,2593.2,2596.4,48.94141485424662,59.32359884946765,28.38341365918008,33.13811735006843,-2.283317505716603,8.738016916102886
2025-06-16T23:30:00-05:00,2596.42,2599.19,2588.16,2592.62,1118.55729779,0,2596.42,2599.19,2588.16,2592.62,43.1474515289196,51.68021467750155,26.70648287767905,31.185872956430185,-4.704902714383745,5.483912448390828
2025-06-17T00:00:00-05:00,2592.33,2598.77,2578,2586.91,2718.28643634,0,2592.33,2598.77,2578,2586.91,37.23181912090757,43.02030498963525,24.250372973675482,28.085741902930195,-7.421054186850399,0.9965415953520234
2025-06-17T00:30:00-05:00,2586.8,2590.12,2576.77,2580.52,834.25256826,0,2586.8,2590.12,2576.77,2580.52,34.948896247806445,36.75577788496443,21.488441178762407,24.263140736123194,-8.8531978909285,-3.0269101728500925
2025-06-17T01:00:00-05:00,2580.39,2588.95,2575.27,2583.24,1217.64494239,0,2580.39,2588.95,2575.27,2583.24,41.83442530405712,38.59315192349176,21.93651747061655,22.53990877758541,-3.2520402161081505,-1.505932857586769
2025-06-17T01:30:00-05:00,2583.43,2586,2577.02,2582.85,1147.57754045,0,2583.43,2586,2577.02,2582.85,45.621338385653274,42.24057184711946,21.547121143506608,21.316793397356786,0.22353006340302173,1.281995077002345
2025-06-17T02:00:00-05:00,2582.87,2587.03,2570.73,2571.08,1397.84264762,0,2582.87,2587.03,2570.73,2571.08,41.161340776854935,40.85473349594761,17.7135376481901,17.925662356051745,-4.319977099372699,-1.0425607867427205
2025-06-17T02:30:00-05:00,2570.91,2586.98,2570.91,2583.05,1073.44946514,0,2570.91,2586.98,2570.91,2583.05,49.70105535874464,46.58171343376633,21.78717711956054,19.360139086991804,5.411796168205124,4.697975905742395
2025-06-17T03:00:00-05:00,2582.67,2586.27,2574.74,2581.42,862.71622746,0,2582.67,2586.27,2574.74,2581.42,51.63372510663204,50.79297763210245,21.12038778077922,19.669074696188737,7.172037161360582,8.452192723143352
2025-06-17T03:30:00-05:00,2581.42,2581.42,2566.14,2572.02,1430.02884826,0,2581.42,2581.42,2566.14,2572.02,46.692014601455554,49.2032984124918,17.393156939240246,17.244308229421186,-0.1240261000027163,4.662488051744989
2025-06-17T04:00:00-05:00,2571.93,2577.2,2563.85,2570.31,2169.93542753,0,2571.93,2577.2,2563.85,2570.31,42.37102267879027,45.22490551467918,16.73664333599224,15.761739776416846,-4.26383413157047,-0.42539471205067425
2025-06-17T04:30:00-05:00,2570.17,2574.14,2561.9,2566.89,900.28050303,0,2570.17,2574.14,2561.9,2566.89,41.02698135424629,42.242478945613435,15.251812365996875,14.12158671983232,-8.857330699417064,-6.439114922959987
2025-06-17T05:00:00-05:00,2567.04,2569.68,2555.22,2563.15,1271.33429271,0,2567.04,2569.68,2555.22,2563.15,41.55814939692096,41.13940564565556,13.896609601693836,12.525326657962522,-14.90456076784015,-13.83389660527634
2025-06-17T05:30:00-05:00,2562.88,2564.12,2545.05,2557.56,1410.1572907,0,2562.88,2564.12,2545.05,2557.56,43.95789730594595,42.36872013097055,11.839931444184888,10.461148480490046,-17.04868532530646,-18.864799051264566
2025-06-17T06:00:00-05:00,2557.16,2557.65,2542.18,2544.84,1593.32753075,0,2557.16,2557.65,2542.18,2544.84,39.32815661954358,39.632853273584445,7.027127705810374,6.188568650193304,-31.179721629303174,-31.342437562133107
2025-06-17T06:30:00-05:00,2544.84,2554.14,2543.72,2552.75,594.05809347,0,2544.84,2554.14,2543.72,2552.75,43.82089900138527,41.71122226033071,10.701251316369406,7.0968325046502345,-22.192007384432788,-30.274685218660366
2025-06-17T07:00:00-05:00,2552.68,2558.72,2549.11,2550.19,1292.13402419,0,2552.68,2558.72,2549.11,2550.19,46.45731409845587,44.712488122766715,11.126922649131124,8.114122340197037,-26.48521017340384,-32.33813628580133
2025-06-17T07:30:00-05:00,2550.24,2560.09,2545.91,2548.42,1691.59350199,0,2550.24,2560.09,2545.91,2548.42,49.424039475167206,48.38383336892624,9.612552906619621,7.7833257113970005,-24.38249902545024,-31.090208613928514
2025-06-17T08:00:00-05:00,2548.1,2558.35,2546.95,2557.31,2532.85940297,0,2548.1,2558.35,2546.95,2557.31,66.76016924220735,62.7952820205926,12.919709994137715,10.30018691250981,-0.3718763576933905,-12.306918118463319
2025-06-17T08:30:00-05:00,2557.31,2564.54,2547.55,2553.15,4129.31238093,2,2557.31,2564.54,2547.55,2553.15,57.25324783316398,62.56794792327206,12.363851384767027,11.290551833000144,-12.755490145081973,-11.91695341517453
2025-06-17T09:00:00-05:00,2553.49,2569.38,2547.79,2560.21,2724.31181873,0,2553.49,2569.38,2547.79,2560.21,62.31220114860433,65.88980324312065,17.004512834333124,15.29454839275392,-0.5171851475250406,-2.4799790003798883
2025-06-17T09:30:00-05:00,2559.68,2562.57,2529.34,2534.44,4125.67774445,0,2559.68,2562.57,2529.34,2534.44,46.98791587574763,55.83685376611632,3.599760408898236,7.476684807250876,-37.400450918160736,-24.932715213737403
2025-06-17T10:00:00-05:00,2534.21,2541.38,2490.8,2496.64,12442.24396791,1,2534.21,2541.38,2490.8,2496.64,20.34900234601731,31.194398721273096,-12.562318457698142,-7.982150248372965,-78.20519802342781,-65.42558073585565
2025-06-17T10:30:00-05:00,2496.65,2506.86,2482.14,2499.2,10344.9825905,1,2496.65,2506.86,2482.14,2499.2,29.00874306779206,25.569492934356653,-12.854206107221735,-15.424408512852779,-61.394409178127525,-72.24104992343636
2025-06-17T11:00:00-05:00,2499.49,2503.25,2485.38,2487.1,4108.03944593,0,2499.49,2503.25,2485.38,2487.1,30.10765668861304,23.76255591094357,-15.763942574852138,-20.787212792213516,-53.343855837012406,-69.00695738630553
2025-06-17T11:30:00-05:00,2486.99,2498,2458.84,2462.06,12554.12668907,2,2486.99,2498,2458.84,2462.06,24.264916949897103,19.090486882968968,-21.986650902540692,-27.327013286587157,-56.87117633746802,-68.92273581574082
2025-06-17T12:00:00-05:00,2461.86,2478.4,2454,2476.88,7726.44871727,1,2461.86,2478.4,2454,2476.88,32.09851784036893,23.241627655661986,-17.29907999114555,-26.284490425423986,-42.80044413164811,-57.32549123077506
2025-06-17T12:30:00-05:00,2476.84,2487.75,2465.1,2467.72,4404.00738815,0,2476.84,2487.75,2465.1,2467.72,35.22148255153091,28.176051946270412,-18.312213463628087,-25.728140314842907,-36.58576544020902,-46.1434406907327
2025-06-17T13:00:00-05:00,2467.55,2479.1,2464.77,2465.38,2728.71184808,0,2467.55,2479.1,2464.77,2465.38,38.71408612403501,33.70603790160571,-18.36630695038602,-24.68880441553584,-30.309307312187304,-35.380736287124954
2025-06-17T13:30:00-05:00,2465.51,2498.12,2465.39,2497.87,2817.78606289,0,2465.51,2498.12,2465.39,2497.87,50.567107377401435,45.45346303817178,-8.29980413514002,-16.12265682431936,-13.666414666996479,-17.653103641167725
2025-06-17T14:00:00-05:00,2497.87,2542.43,2497.56,2534.3,8095.71564703,0,2497.87,2542.43,2497.56,2534.3,73.42023761558016,67.93362000731737,7.561165405256819,0.08365025641762358,10.125915127047667,8.144764041207253
2025-06-17T14:30:00-05:00,2534.1,2544.23,2526.11,2529.01,4635.5616082,0,2534.1,2544.23,2526.11,2529.01,73.05288579800443,78.22404754101528,6.214174832234392,7.11263675254876,8.081602978814919,18.425310731709835
2025-06-17T15:00:00-05:00,2529.14,2535.03,2510.49,2524.5,5403.20652036,1,2529.14,2535.03,2510.49,2524.5,65.18344501470825,76.88043491148719,2.9429722607529296,8.075620975893266,1.9677876257379883,17.89801610535289
2025-06-17T15:30:00-05:00,2524.41,2527.86,2507.27,2511.44,3032.08651323,0,2524.41,2527.86,2507.27,2511.44,55.593493741382055,68.40789650487174,-2.281603140766311,4.422827445974226,-5.655323365838668,10.752843302463226
2025-06-17T16:00:00-05:00,2511.25,2518.62,2502.23,2517.2,2445.35335125,0,2511.25,2518.62,2502.23,2517.2,54.34381505547756,62.52329719121,0.004385831668042073,3.9089376439813353,-4.173303290963471,7.016901029333613
2025-06-17T16:30:00-05:00,2517.02,2526.54,2512.24,2520.32,1654.48250786,0,2517.02,2526.54,2512.24,2520.32,57.35331476595448,61.08922784766419,1.5478473692201797,4.328054772087332,-0.8175081504601032,6.408107372474988
2025-06-17T17:00:00-05:00,2520.57,2521.8,2511.39,2516,1343.82388796,0,2520.57,2521.8,2511.39,2516,57.514718169074676,59.92202435971568,0.3528841400620504,3.262777276648844,-0.7834469523562397,5.119968276636831
2025-06-17T17:30:00-05:00,2515.99,2516.63,2492.37,2495.04,2149.78973673,0,2515.99,2516.63,2492.37,2495.04,45.05348764462984,49.890345816268976,-7.495790399330367,-3.287163199035275,-11.823130163834831,-4.324830706138366
2025-06-17T18:00:00-05:00,2495.02,2514.27,2493.71,2513.37,1655.14911168,0,2495.02,2514.27,2493.71,2513.37,53.19253188942277,50.88169629343026,-0.565351089751065,-1.5605514370708664,-0.91249018542459,-1.3897599187906997
2025-06-17T18:30:00-05:00,2513.34,2519.97,2509.82,2510.7,1121.56520349,0,2513.34,2519.97,2509.82,2510.7,56.0627245816502,53.39717116998216,-1.554556316704021,-1.6028675489740374,1.092770135171347,1.0955152747290007
2025-06-17T19:00:00-05:00,2510.64,2522.01,2508.39,2509.67,1397.24806767,0,2510.64,2522.01,2508.39,2509.67,57.49696901958711,55.72809376288832,-0.3237091965267691,-0.7609101860203534,-7.5951452483643065,-4.262794918420365
2025-06-17T19:30:00-05:00,2509.8,2530.24,2506.43,2526.49,2535.71682645,0,2509.8,2530.24,2506.43,2526.49,72.2439441987113,67.70234244571336,6.8743772783705435,4.878930259472694,11.89353620130064,7.297143377178198
2025-06-17T20:00:00-05:00,2526.42,2536.92,2521.86,2522.47,2246.66095288,0,2526.42,2536.92,2521.86,2522.47,68.76277405999303,70.85046823768545,5.411628982452626,6.453096027195447,7.772368282685679,9.631780435110036
2025-06-17T20:30:00-05:00,2522.53,2529.89,2518.75,2519.93,1821.00174688,0,2522.53,2529.89,2518.75,2519.93,63.617705713014054,68.47351615276393,3.9961280416853473,6.090215152928066,2.379639131673308,6.662769395823932
2025-06-17T21:00:00-05:00,2520.03,2529.23,2514.66,2527.27,978.66006282,0,2520.03,2529.23,2514.66,2527.27,63.482965043124764,66.97833642991556,6.90467651447338,7.8952408579511415,4.211439827281963,6.35942610937683
2025-06-17T21:30:00-05:00,2527.27,2530.25,2515.36,2515.44,977.62960166,0,2527.27,2530.25,2515.36,2515.44,57.735131263308546,61.75467318407287,0.9988751125643898,4.259228447921394,-6.144954699002206,-1.5977343246390188
2025-06-17T22:00:00-05:00,2515.43,2524.82,2512.01,2522.67,1590.90281349,0,2515.43,2524.82,2512.01,2522.67,64.33632133853312,63.83756061416714,4.5991130445855966,4.996100363280657,2.2754404709517373,0.6006073390488917
2025-06-17T22:30:00-05:00,2522.68,2532.5,2522.68,2528.37,1356.60569822,0,2522.68,2532.5,2522.68,2528.37,70.01320551466173,68.78345572253775,7.833425856443962,7.554437992438332,11.650732389196593,8.383088266133573
2025-06-17T23:00:00-05:00,2528.52,2535.34,2525.9,2530.23,1028.07844861,0,2528.52,2535.34,2525.9,2530.23,73.10593760954262,73.263427407676,8.887202384244283,9.423543821882003,18.019123525929743,16.683975617754673
2025-06-17T23:30:00-05:00,2530.4,2547.01,2528.98,2537.67,1316.48456265,0,2530.4,2547.01,2528.98,2537.67,74.01227549952341,75.90125183607377,12.131193782635181,12.563030482066278,24.31388037588806,25.111934113469992
2025-06-18T00:00:00-05:00,2537.68,2540.7,2534.34,2538.66,493.98895872,0,2537.68,2540.7,2534.34,2538.66,74.24448056352642,77.09853501654733,11.504956735226036,13.443062206161587,23.215343515673784,28.038193426845663
