time,open,high,low,close,vsXa,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),volumeStrength,volumeStrengthMa,priceStrength,priceStrengthMa,priceVolumeStrength,priceVolumeStrengthMa
2025-08-14T00:56:00-05:00,4730.65,4734.39,4729.58,4732.51,0,4730.65,4734.39,4729.58,4732.51,53.86309867348888,53.12981588193603,-4.520530835215055,-7.6529981569388355,-14.203728473846716,-20.681269889873697
2025-08-14T00:58:00-05:00,4732.02,4736.78,4730.64,4734.09,0,4732.02,4736.78,4730.64,4734.09,61.161703244926414,60.43805267404413,-3.040192090549386,-4.932913843733706,-6.047548411986683,-10.64627993585204
2025-08-14T01:00:00-05:00,4734.09,4734.96,4727.5,4728.15,0,4734.09,4734.96,4727.5,4728.15,51.67651027206093,56.791750303479844,-10.171263448117571,-8.671715303175077,-20.730887213804866,-16.389579541720117
2025-08-14T01:02:00-05:00,4728.52,4728.64,4721.86,4721.88,0,4728.52,4728.64,4721.86,4721.88,30.962409009268157,39.70914029607697,-17.685678364512594,-15.817871407301128,-45.19414027241826,-36.89698360477521
2025-08-14T01:04:00-05:00,4721.88,4738.95,4719,4738.33,0,4721.88,4738.95,4719,4738.33,61.629020673238685,53.78075034442711,-0.2135075521348675,-6.35923887871367,-1.2089882514766757,-14.494392959514805
2025-08-14T01:06:00-05:00,4738.24,4741.62,4737.67,4738.46,0,4738.24,4741.62,4737.67,4738.46,69.89508470845823,66.33977734592699,4.029839386528316,1.3202637084156974,9.05565829558912,3.6500970035706786
2025-08-14T01:08:00-05:00,4738.48,4743.78,4738.47,4738.47,0,4738.48,4743.78,4738.47,4738.47,72.82258317608552,74.36559221384469,5.83437669666591,6.3585111695917815,11.391413428621739,13.999775895558088
2025-08-14T01:10:00-05:00,4738.47,4745.12,4738.47,4741.92,0,4738.47,4745.12,4738.47,4741.92,73.73247651335876,78.58394088479143,10.876727537872267,12.346057766629922,15.09870984578445,21.317131093588834
2025-08-14T01:12:00-05:00,4741.92,4741.92,4734,4739.26,0,4741.92,4741.92,4734,4739.26,69.68021006993902,77.15112170688805,7.463337774437239,12.432032905927569,8.747198457151768,19.496176694057187
2025-08-14T01:14:00-05:00,4739.01,4739.62,4722.33,4725.94,0,4739.01,4739.62,4722.33,4725.94,51.09062886337827,62.29874728737145,-8.294478182075832,0.59131491227404,-18.51546972141242,-2.1193005729009684
2025-08-14T01:16:00-05:00,4725.94,4732.19,4725.94,4727.73,0,4725.94,4732.19,4725.94,4727.73,51.353809059422275,54.88401407541971,-7.36113930086977,-4.735462593800162,-16.916546555098055,-12.015470145356762
2025-08-14T01:18:00-05:00,4727.74,4731.38,4721.28,4726.04,0,4727.74,4731.38,4721.28,4726.04,49.06669374231883,49.31502764693842,-9.516780818864255,-9.12237818792834,-20.281158223158087,-19.73020190391615
2025-08-14T01:20:00-05:00,4725.94,4730.79,4724.2,4726.79,0,4725.94,4730.79,4724.2,4726.79,54.64531024419255,50.66771647916117,-9.061840633763047,-10.93362954281792,-16.683684132371358,-20.894545654230285
2025-08-14T01:22:00-05:00,4726.76,4727.72,4719.02,4722.56,0,4726.76,4727.72,4719.02,4722.56,50.87983219956138,48.70201423538783,-14.709313928595432,-15.80124756023993,-26.852335471146976,-28.67701702558167
2025-08-14T01:24:00-05:00,4722.4,4736.11,4720.91,4734.32,0,4722.4,4736.11,4720.91,4734.32,59.947160016177165,54.659964010443595,-2.514547539029845,-8.964471569445866,-6.03443482344536,-16.75678913242006
2025-08-14T01:26:00-05:00,4734.32,4739.23,4732.68,4736.76,0,4734.32,4739.23,4732.68,4736.76,68.26646578533379,63.822068249279816,3.4742800867997445,-1.0734690160400646,6.604061312900143,-1.4279653531304923
2025-08-14T01:28:00-05:00,4736.76,4743,4736.76,4742.06,0,4736.76,4743,4736.76,4742.06,75.54183283187042,73.66175672182442,14.404262903608856,10.88848518446176,19.660580607573518,15.74147059263813
2025-08-14T01:30:00-05:00,4742.03,4751.98,4742.03,4750.94,0,4742.03,4751.98,4742.03,4750.94,86.34460508641293,86.20282188850717,32.22543037536288,29.613804864174327,31.85118407321288,32.8218676597356
2025-08-14T01:32:00-05:00,4751.28,4758.6,4750.6,4755.77,1,4751.28,4758.6,4750.6,4755.77,87.67252717342987,92.84215358191055,42.23311668401882,45.54101981269341,31.71712390004257,40.42706043104508
2025-08-14T01:34:00-05:00,4755.45,4756.97,4751.22,4756.35,0,4755.45,4756.97,4751.22,4756.35,84.23812706289078,92.94688973253156,42.0782596102621,52.35593581482945,24.77810918864157,38.16187066933578
2025-08-14T01:36:00-05:00,4756.41,4771.77,4756.08,4771.77,0,4756.41,4771.77,4756.08,4771.77,93.34091126179828,98.89774233011049,66.89110925914581,72.69771684104222,36.42711140846585,44.50468547950169
2025-08-14T01:38:00-05:00,4771.62,4792,4769.18,4782.06,2,4771.62,4792,4769.18,4782.06,88.21809692884177,97.13117010852422,77.90187420679868,89.03796423101872,54.87329819821878,59.7782462966018
2025-08-14T01:40:00-05:00,4781.64,4782.96,4773.8,4779,0,4781.64,4782.96,4773.8,4779,82.07655810667751,90.98028974327539,74.25057121843761,92.53524634854995,47.3301330164745,60.304373772987404
2025-08-14T01:42:00-05:00,4778.97,4781.08,4764.75,4768.18,0,4778.97,4781.08,4764.75,4768.18,70.75907480848142,79.04044498741816,56.552664624385564,79.46370853954373,31.74561397181081,47.95194957294425
2025-08-14T01:44:00-05:00,4768.19,4774.26,4768.18,4771.12,0,4768.19,4774.26,4768.18,4771.12,64.81995228489235,68.48052085459219,58.53627758351166,72.86843547977082,24.92677325875962,35.91185847955537
2025-08-14T01:46:00-05:00,4771.44,4780.91,4771.44,4778.76,0,4771.44,4780.91,4771.44,4778.76,65.02819710153825,63.35382791962008,67.65647356297308,74.76004973868253,24.81398312681053,29.138669315014354
2025-08-14T01:48:00-05:00,4778.49,4782.69,4774.95,4776.26,0,4778.49,4782.69,4774.95,4776.26,60.622352943104424,57.762602288153616,62.73834184374697,70.80740486460991,19.313376892403287,21.31309165664693
2025-08-14T01:50:00-05:00,4776.26,4780.39,4774.27,4778.96,0,4776.26,4780.39,4774.27,4778.96,61.970493930968146,56.42698355479341,64.30642021438429,69.1605546216594,19.19536791855202,17.308135840873383
2025-08-14T01:52:00-05:00,4778.88,4779.55,4777.49,4779.35,0,4778.88,4779.55,4777.49,4779.35,61.34624403362257,55.830402560283964,64.30698805730644,67.69376061085718,16.955337350978553,13.861353658487765
2025-08-14T01:54:00-05:00,4778.81,4779.43,4773.78,4776.68,0,4778.81,4779.43,4773.78,4776.68,55.23864765679218,51.66537545275592,58.77272820403971,62.48250031649031,10.157628355325777,7.574328337308193
2025-08-14T01:56:00-05:00,4776.68,4781.9,4776.29,4778.38,1,4776.68,4781.9,4776.29,4778.38,55.25886170765438,50.29732435729937,59.48663348963994,60.232240577951124,9.214353977682949,4.3586252321867995
2025-08-14T01:58:00-05:00,4778.61,4780.21,4775.68,4776.63,0,4778.61,4780.21,4775.68,4776.63,48.02809656117789,44.9471709346588,54.8415060397272,55.62176584981311,2.4710395869961927,-1.5403210334110131
2025-08-14T02:00:00-05:00,4776.45,4776.45,4769.81,4773.48,0,4776.45,4776.45,4769.81,4773.48,42.1166114586766,38.68477885368822,47.637246755361566,48.18118729045146,-3.3021518559730914,-7.912663062280745
2025-08-14T02:02:00-05:00,4773.7,4775.67,4766.07,4766.4,0,4773.7,4775.67,4766.07,4766.4,33.001827465659744,29.671068269319107,33.503348280071584,34.48478286126627,-13.084101945984164,-17.36844483459984
2025-08-14T02:04:00-05:00,4766.41,4767.59,4755.96,4758.29,0,4766.41,4767.59,4755.96,4758.29,22.806612827214877,18.639160911515525,17.972735025452547,16.992760702391216,-22.368549658881165,-27.830090075021676
2025-08-14T02:06:00-05:00,4758.29,4758.29,4752.65,4755.36,0,4758.29,4758.29,4752.65,4755.36,21.107492952159088,12.969933052717927,13.019398134629643,5.681152235567708,-23.735479966963975,-32.87444331009532
2025-08-14T02:08:00-05:00,4755.36,4756.33,4740.94,4741.36,0,4755.36,4756.33,4740.94,4741.36,11.296049701747819,4.05853222658876,-1.2969093140617716,-9.221537636412961,-29.401387040005034,-38.365658489410116
2025-08-14T02:10:00-05:00,4741.51,4741.51,4733.52,4736.53,0,4741.51,4741.51,4733.52,4736.53,10.520931510028944,0.34580287534763254,-10.453158198736048,-21.730006216091308,-27.798897978690245,-38.662938562014745
2025-08-14T02:12:00-05:00,4736.65,4736.94,4732.43,4734.02,0,4736.65,4736.94,4732.43,4734.02,11.373725016445015,0.3533226073685265,-13.997399444517153,-28.755343514121876,-24.676996541751322,-35.380336612037475
2025-08-14T02:14:00-05:00,4734.02,4742.53,4730.63,4737.71,0,4734.02,4742.53,4730.63,4737.71,28.296196180834418,13.871232083522262,-12.06803391371242,-28.9933669408579,-16.515829578040748,-26.788880652894164
